Sourcefile	20130529 155438 Tomas CO2+ethylene_faraday.qmp
Exporttime	29.5.2013 18:15:54

Start Time	29.5.2013 15:54:55,413
End Time  	29.5.2013 18:15:54,098

		14			26			32			40			44	
29.5.2013 15:57:31	156,586	2,428183e-011	29.5.2013 15:57:32	157,127	1,197381e-012	29.5.2013 15:57:33	157,667	2,260850e-010	29.5.2013 15:57:33	158,208	2,064827e-011	29.5.2013 15:57:34	158,748	9,940576e-012	
29.5.2013 15:57:34	159,287	2,422604e-011	29.5.2013 15:57:35	159,828	1,195423e-012	29.5.2013 15:57:35	160,367	2,260206e-010	29.5.2013 15:57:36	160,908	2,062822e-011	29.5.2013 15:57:36	161,447	9,941062e-012	
29.5.2013 15:57:37	161,987	2,434758e-011	29.5.2013 15:57:37	162,527	1,188197e-012	29.5.2013 15:57:38	163,066	2,256764e-010	29.5.2013 15:57:39	163,605	2,061824e-011	29.5.2013 15:57:39	164,145	9,939781e-012	
29.5.2013 15:57:40	164,683	2,430235e-011	29.5.2013 15:57:40	165,223	1,187868e-012	29.5.2013 15:57:41	165,762	2,260051e-010	29.5.2013 15:57:41	166,300	2,059633e-011	29.5.2013 15:57:42	166,840	9,926068e-012	
29.5.2013 15:57:42	167,378	2,428058e-011	29.5.2013 15:57:43	167,920	1,190508e-012	29.5.2013 15:57:43	168,457	2,263243e-010	29.5.2013 15:57:44	168,997	2,064553e-011	29.5.2013 15:57:44	169,534	9,921466e-012	
29.5.2013 15:57:45	170,073	2,421216e-011	29.5.2013 15:57:46	170,613	1,191145e-012	29.5.2013 15:57:46	171,153	2,260123e-010	29.5.2013 15:57:47	171,694	2,063105e-011	29.5.2013 15:57:47	172,233	9,920039e-012	
29.5.2013 15:57:48	172,771	2,429852e-011	29.5.2013 15:57:48	173,311	1,188977e-012	29.5.2013 15:57:49	173,851	2,263265e-010	29.5.2013 15:57:49	174,388	2,057496e-011	29.5.2013 15:57:50	174,928	9,923420e-012	
29.5.2013 15:57:50	175,467	2,419427e-011	29.5.2013 15:57:51	176,008	1,184840e-012	29.5.2013 15:57:51	176,547	2,258806e-010	29.5.2013 15:57:52	177,087	2,060866e-011	29.5.2013 15:57:53	177,629	9,907943e-012	
29.5.2013 15:57:53	178,168	2,428098e-011	29.5.2013 15:57:54	178,708	1,185044e-012	29.5.2013 15:57:54	179,246	2,261311e-010	29.5.2013 15:57:55	179,786	2,064196e-011	29.5.2013 15:57:55	180,323	9,908955e-012	
29.5.2013 15:57:56	180,863	2,422577e-011	29.5.2013 15:57:56	181,404	1,184838e-012	29.5.2013 15:57:57	181,945	2,259551e-010	29.5.2013 15:57:57	182,484	2,062028e-011	29.5.2013 15:57:58	183,024	9,904922e-012	
29.5.2013 15:57:58	183,565	2,436116e-011	29.5.2013 15:57:59	184,105	1,179946e-012	29.5.2013 15:58:00	184,645	2,251825e-010	29.5.2013 15:58:00	185,183	2,081692e-011	29.5.2013 15:58:01	185,724	9,927207e-012	
29.5.2013 15:58:01	186,262	2,407496e-011	29.5.2013 15:58:02	186,803	1,177211e-012	29.5.2013 15:58:02	187,340	2,256171e-010	29.5.2013 15:58:03	187,878	2,058598e-011	29.5.2013 15:58:03	188,417	9,910144e-012	
29.5.2013 15:58:04	188,958	2,426966e-011	29.5.2013 15:58:04	189,498	1,178429e-012	29.5.2013 15:58:05	190,036	2,261562e-010	29.5.2013 15:58:05	190,575	2,055793e-011	29.5.2013 15:58:06	191,113	9,907148e-012	
29.5.2013 15:58:07	191,654	2,427098e-011	29.5.2013 15:58:07	192,193	1,178640e-012	29.5.2013 15:58:08	192,733	2,261323e-010	29.5.2013 15:58:08	193,271	2,064671e-011	29.5.2013 15:58:09	193,811	9,909138e-012	
29.5.2013 15:58:09	194,349	2,429542e-011	29.5.2013 15:58:10	194,891	1,176526e-012	29.5.2013 15:58:10	195,429	2,258485e-010	29.5.2013 15:58:11	195,970	2,060945e-011	29.5.2013 15:58:11	196,510	9,896781e-012	
29.5.2013 15:58:12	197,049	2,424366e-011	29.5.2013 15:58:13	197,590	1,171835e-012	29.5.2013 15:58:13	198,129	2,257370e-010	29.5.2013 15:58:14	198,670	2,059262e-011	29.5.2013 15:58:14	199,209	9,898606e-012	
29.5.2013 15:58:15	199,750	2,435373e-011	29.5.2013 15:58:15	200,288	1,170829e-012	29.5.2013 15:58:16	200,828	2,263288e-010	29.5.2013 15:58:16	201,367	2,058806e-011	29.5.2013 15:58:17	201,907	9,886826e-012	
29.5.2013 15:58:17	202,446	2,419328e-011	29.5.2013 15:58:18	202,987	1,173947e-012	29.5.2013 15:58:18	203,527	2,257423e-010	29.5.2013 15:58:19	204,066	2,059110e-011	29.5.2013 15:58:20	204,606	9,884354e-012	
29.5.2013 15:58:20	205,143	2,430314e-011	29.5.2013 15:58:21	205,684	1,168089e-012	29.5.2013 15:58:21	206,222	2,258867e-010	29.5.2013 15:58:22	206,761	2,060278e-011	29.5.2013 15:58:22	207,299	9,892231e-012	
29.5.2013 15:58:23	207,838	2,427268e-011	29.5.2013 15:58:23	208,377	1,170308e-012	29.5.2013 15:58:24	208,918	2,258866e-010	29.5.2013 15:58:24	209,458	2,059529e-011	29.5.2013 15:58:25	209,996	9,902793e-012	
29.5.2013 15:58:25	210,538	2,437541e-011	29.5.2013 15:58:26	211,077	1,164396e-012	29.5.2013 15:58:27	211,617	2,256754e-010	29.5.2013 15:58:27	212,155	2,060889e-011	29.5.2013 15:58:28	212,695	9,900254e-012	
29.5.2013 15:58:28	213,234	2,433201e-011	29.5.2013 15:58:29	213,775	1,162735e-012	29.5.2013 15:58:29	214,314	2,261899e-010	29.5.2013 15:58:30	214,855	2,055667e-011	29.5.2013 15:58:30	215,396	9,895339e-012	
29.5.2013 15:58:31	215,935	2,434101e-011	29.5.2013 15:58:31	216,476	1,159881e-012	29.5.2013 15:58:32	217,014	2,261449e-010	29.5.2013 15:58:32	217,554	2,062517e-011	29.5.2013 15:58:33	218,092	9,901201e-012	
29.5.2013 15:58:34	218,632	2,439909e-011	29.5.2013 15:58:34	219,173	1,162004e-012	29.5.2013 15:58:35	219,712	2,252573e-010	29.5.2013 15:58:35	220,249	2,054801e-011	29.5.2013 15:58:36	220,789	9,903220e-012	
29.5.2013 15:58:36	221,330	2,432734e-011	29.5.2013 15:58:37	221,870	1,157026e-012	29.5.2013 15:58:37	222,411	2,257029e-010	29.5.2013 15:58:38	222,950	2,058792e-011	29.5.2013 15:58:38	223,491	9,921742e-012	
29.5.2013 15:58:39	224,030	2,435063e-011	29.5.2013 15:58:39	224,571	1,157695e-012	29.5.2013 15:58:40	225,110	2,260728e-010	29.5.2013 15:58:41	225,649	2,058327e-011	29.5.2013 15:58:41	226,189	9,934041e-012	
29.5.2013 15:58:42	226,729	2,433824e-011	29.5.2013 15:58:42	227,269	1,154299e-012	29.5.2013 15:58:43	227,807	2,258830e-010	29.5.2013 15:58:43	228,346	2,061721e-011	29.5.2013 15:58:44	228,885	9,942895e-012	
29.5.2013 15:58:44	229,425	2,427533e-011	29.5.2013 15:58:45	229,964	1,151838e-012	29.5.2013 15:58:45	230,504	2,256667e-010	29.5.2013 15:58:46	231,043	2,058857e-011	29.5.2013 15:58:46	231,582	9,941585e-012	
29.5.2013 15:58:47	232,123	2,442274e-011	29.5.2013 15:58:48	232,663	1,155684e-012	29.5.2013 15:58:48	233,202	2,256601e-010	29.5.2013 15:58:49	233,741	2,058481e-011	29.5.2013 15:58:49	234,280	9,945304e-012	
29.5.2013 15:58:50	234,818	2,438618e-011	29.5.2013 15:58:50	235,358	1,151179e-012	29.5.2013 15:58:51	235,897	2,257346e-010	29.5.2013 15:58:51	236,438	2,059937e-011	29.5.2013 15:58:52	236,977	9,943664e-012	
29.5.2013 15:58:52	237,518	2,426688e-011	29.5.2013 15:58:53	238,058	1,150179e-012	29.5.2013 15:58:54	238,596	2,250693e-010	29.5.2013 15:58:54	239,137	2,056511e-011	29.5.2013 15:58:55	239,676	9,929130e-012	
29.5.2013 15:58:55	240,216	2,433311e-011	29.5.2013 15:58:56	240,754	1,148781e-012	29.5.2013 15:58:56	241,295	2,257212e-010	29.5.2013 15:58:57	241,834	2,057969e-011	29.5.2013 15:58:57	242,375	9,927849e-012	
29.5.2013 15:58:58	242,914	2,442058e-011	29.5.2013 15:58:58	243,456	1,148468e-012	29.5.2013 15:58:59	243,993	2,255815e-010	29.5.2013 15:58:59	244,533	2,058084e-011	29.5.2013 15:59:00	245,074	9,942502e-012	
29.5.2013 15:59:01	245,612	2,441354e-011	29.5.2013 15:59:01	246,153	1,137820e-012	29.5.2013 15:59:02	246,692	2,249612e-010	29.5.2013 15:59:02	247,233	2,046344e-011	29.5.2013 15:59:03	247,771	9,931754e-012	
29.5.2013 15:59:03	248,313	2,420595e-011	29.5.2013 15:59:04	248,851	1,141514e-012	29.5.2013 15:59:04	249,390	2,254260e-010	29.5.2013 15:59:05	249,928	2,055930e-011	29.5.2013 15:59:05	250,468	9,915732e-012	
29.5.2013 15:59:06	251,007	2,434535e-011	29.5.2013 15:59:06	251,547	1,142051e-012	29.5.2013 15:59:07	252,087	2,258759e-010	29.5.2013 15:59:08	252,626	2,059840e-011	29.5.2013 15:59:08	253,166	9,915516e-012	
29.5.2013 15:59:09	253,705	2,433354e-011	29.5.2013 15:59:09	254,246	1,142028e-012	29.5.2013 15:59:10	254,783	2,256638e-010	29.5.2013 15:59:10	255,323	2,057667e-011	29.5.2013 15:59:11	255,863	9,918725e-012	
29.5.2013 15:59:11	256,404	2,431443e-011	29.5.2013 15:59:12	256,944	1,141843e-012	29.5.2013 15:59:12	257,483	2,255955e-010	29.5.2013 15:59:13	258,024	2,055335e-011	29.5.2013 15:59:13	258,563	9,907730e-012	
29.5.2013 15:59:14	259,104	2,441299e-011	29.5.2013 15:59:15	259,644	1,141251e-012	29.5.2013 15:59:15	260,185	2,251026e-010	29.5.2013 15:59:16	260,724	2,055323e-011	29.5.2013 15:59:16	261,264	9,911331e-012	
29.5.2013 15:59:17	261,802	2,439427e-011	29.5.2013 15:59:17	262,344	1,134418e-012	29.5.2013 15:59:18	262,884	2,257936e-010	29.5.2013 15:59:18	263,422	2,057005e-011	29.5.2013 15:59:19	263,962	9,901843e-012	
29.5.2013 15:59:19	264,500	2,428157e-011	29.5.2013 15:59:20	265,040	1,138973e-012	29.5.2013 15:59:20	265,577	2,248535e-010	29.5.2013 15:59:21	266,117	2,053708e-011	29.5.2013 15:59:22	266,656	9,887528e-012	
29.5.2013 15:59:22	267,196	2,437831e-011	29.5.2013 15:59:23	267,736	1,135604e-012	29.5.2013 15:59:23	268,274	2,256394e-010	29.5.2013 15:59:24	268,814	2,056684e-011	29.5.2013 15:59:24	269,353	9,881059e-012	
29.5.2013 15:59:25	269,895	2,443280e-011	29.5.2013 15:59:25	270,435	1,136056e-012	29.5.2013 15:59:26	270,976	2,257518e-010	29.5.2013 15:59:26	271,515	2,059053e-011	29.5.2013 15:59:27	272,055	9,877910e-012	
29.5.2013 15:59:28	272,593	2,440902e-011	29.5.2013 15:59:28	273,134	1,133750e-012	29.5.2013 15:59:29	273,672	2,255137e-010	29.5.2013 15:59:29	274,213	2,054865e-011	29.5.2013 15:59:30	274,752	9,874252e-012	
29.5.2013 15:59:30	275,291	2,440801e-011	29.5.2013 15:59:31	275,833	1,130401e-012	29.5.2013 15:59:31	276,371	2,260851e-010	29.5.2013 15:59:32	276,913	2,057212e-011	29.5.2013 15:59:32	277,453	9,875293e-012	
29.5.2013 15:59:33	277,991	2,439659e-011	29.5.2013 15:59:33	278,531	1,127074e-012	29.5.2013 15:59:34	279,073	2,256953e-010	29.5.2013 15:59:35	279,612	2,088009e-011	29.5.2013 15:59:35	280,152	9,905932e-012	
29.5.2013 15:59:36	280,692	2,416938e-011	29.5.2013 15:59:36	281,233	1,130188e-012	29.5.2013 15:59:37	281,772	2,249933e-010	29.5.2013 15:59:37	282,309	2,050867e-011	29.5.2013 15:59:38	282,850	9,871962e-012	
29.5.2013 15:59:38	283,388	2,430408e-011	29.5.2013 15:59:39	283,930	1,129236e-012	29.5.2013 15:59:39	284,469	2,256479e-010	29.5.2013 15:59:40	285,009	2,055515e-011	29.5.2013 15:59:40	285,548	9,870525e-012	
29.5.2013 15:59:41	286,087	2,436723e-011	29.5.2013 15:59:42	286,627	1,131222e-012	29.5.2013 15:59:42	287,168	2,259227e-010	29.5.2013 15:59:43	287,709	2,058501e-011	29.5.2013 15:59:43	288,248	9,859537e-012	
29.5.2013 15:59:44	288,787	2,434837e-011	29.5.2013 15:59:44	289,328	1,127956e-012	29.5.2013 15:59:45	289,868	2,258451e-010	29.5.2013 15:59:45	290,407	2,057063e-011	29.5.2013 15:59:46	290,948	9,854257e-012	
