Sourcefile	20130606 193350 Tomas CO2+ethylene_faraday.qmp
Exporttime	6.6.2013 23:15:42

Start Time	6.6.2013 19:34:51,086
End Time  	6.6.2013 23:14:37,662

		14			26			32			40			44	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	
6.6.2013 19:35:45	54,074	2,477897e-011	6.6.2013 19:35:45	54,615	1,129765e-012	6.6.2013 19:35:46	55,154	2,197418e-010	6.6.2013 19:35:46	55,694	1,842000e-011	6.6.2013 19:35:47	56,233	5,933068e-012	
6.6.2013 19:35:47	56,771	2,480522e-011	6.6.2013 19:35:48	57,312	1,128815e-012	6.6.2013 19:35:48	57,849	2,193264e-010	6.6.2013 19:35:49	58,390	1,843703e-011	6.6.2013 19:35:50	58,928	5,933711e-012	
6.6.2013 19:35:50	59,468	2,468154e-011	6.6.2013 19:35:51	60,007	1,133679e-012	6.6.2013 19:35:51	60,547	2,183796e-010	6.6.2013 19:35:52	61,086	1,837395e-011	6.6.2013 19:35:52	61,626	5,933777e-012	
6.6.2013 19:35:53	62,164	2,475000e-011	6.6.2013 19:35:53	62,703	1,132610e-012	6.6.2013 19:35:54	63,245	2,183842e-010	6.6.2013 19:35:54	63,784	1,839703e-011	6.6.2013 19:35:55	64,325	5,937726e-012	
6.6.2013 19:35:55	64,863	2,479590e-011	6.6.2013 19:35:56	65,404	1,131999e-012	6.6.2013 19:35:57	65,942	2,194680e-010	6.6.2013 19:35:57	66,480	1,842742e-011	6.6.2013 19:35:58	67,018	5,929644e-012	
6.6.2013 19:35:58	67,557	2,477293e-011	6.6.2013 19:35:59	68,096	1,130219e-012	6.6.2013 19:35:59	68,634	2,189922e-010	6.6.2013 19:36:00	69,172	1,841470e-011	6.6.2013 19:36:00	69,711	5,938589e-012	
6.6.2013 19:36:01	70,251	2,475377e-011	6.6.2013 19:36:01	70,789	1,130709e-012	6.6.2013 19:36:02	71,328	2,190481e-010	6.6.2013 19:36:02	71,866	1,841051e-011	6.6.2013 19:36:03	72,406	5,930995e-012	
6.6.2013 19:36:04	72,945	2,484550e-011	6.6.2013 19:36:04	73,485	1,130249e-012	6.6.2013 19:36:05	74,024	2,185857e-010	6.6.2013 19:36:05	74,562	1,838304e-011	6.6.2013 19:36:06	75,102	5,929627e-012	
6.6.2013 19:36:06	75,640	2,478761e-011	6.6.2013 19:36:07	76,181	1,128468e-012	6.6.2013 19:36:07	76,719	2,193263e-010	6.6.2013 19:36:08	77,259	1,843087e-011	6.6.2013 19:36:08	77,798	5,927770e-012	
6.6.2013 19:36:09	78,339	2,476390e-011	6.6.2013 19:36:09	78,878	1,130493e-012	6.6.2013 19:36:10	79,419	2,191219e-010	6.6.2013 19:36:11	79,960	1,842214e-011	6.6.2013 19:36:11	80,500	5,934356e-012	
6.6.2013 19:36:12	81,039	2,482887e-011	6.6.2013 19:36:12	81,579	1,125873e-012	6.6.2013 19:36:13	82,118	2,189088e-010	6.6.2013 19:36:13	82,658	1,840276e-011	6.6.2013 19:36:14	83,198	5,928986e-012	
6.6.2013 19:36:14	83,736	2,481895e-011	6.6.2013 19:36:15	84,277	1,129954e-012	6.6.2013 19:36:15	84,814	2,186855e-010	6.6.2013 19:36:16	85,356	1,836302e-011	6.6.2013 19:36:16	85,894	5,927379e-012	
6.6.2013 19:36:17	86,434	2,476338e-011	6.6.2013 19:36:18	86,973	1,127899e-012	6.6.2013 19:36:18	87,512	2,192809e-010	6.6.2013 19:36:19	88,052	1,844235e-011	6.6.2013 19:36:19	88,591	5,923173e-012	
6.6.2013 19:36:20	89,131	2,477500e-011	6.6.2013 19:36:20	89,670	1,130158e-012	6.6.2013 19:36:21	90,208	2,188056e-010	6.6.2013 19:36:21	90,746	1,841064e-011	6.6.2013 19:36:22	91,285	5,925083e-012	
6.6.2013 19:36:22	91,823	2,483676e-011	6.6.2013 19:36:23	92,367	1,129848e-012	6.6.2013 19:36:23	92,905	2,186763e-010	6.6.2013 19:36:24	93,444	1,838374e-011	6.6.2013 19:36:25	93,982	5,924298e-012	
6.6.2013 19:36:25	94,520	2,479449e-011	6.6.2013 19:36:26	95,060	1,126113e-012	6.6.2013 19:36:26	95,598	2,192299e-010	6.6.2013 19:36:27	96,138	1,836404e-011	6.6.2013 19:36:27	96,676	5,930441e-012	
6.6.2013 19:36:28	97,217	2,478730e-011	6.6.2013 19:36:28	97,756	1,128539e-012	6.6.2013 19:36:29	98,295	2,191456e-010	6.6.2013 19:36:29	98,834	1,843395e-011	6.6.2013 19:36:30	99,373	5,925075e-012	
6.6.2013 19:36:30	99,913	2,466897e-011	6.6.2013 19:36:31	100,451	1,128766e-012	6.6.2013 19:36:32	100,991	2,181062e-010	6.6.2013 19:36:32	101,529	1,834663e-011	6.6.2013 19:36:33	102,070	5,922264e-012	
6.6.2013 19:36:33	102,607	2,471712e-011	6.6.2013 19:36:34	103,147	1,128074e-012	6.6.2013 19:36:34	103,684	2,188695e-010	6.6.2013 19:36:35	104,223	1,838826e-011	6.6.2013 19:36:35	104,759	5,921530e-012	
6.6.2013 19:36:36	105,300	2,477652e-011	6.6.2013 19:36:36	105,839	1,127919e-012	6.6.2013 19:36:37	106,379	2,190132e-010	6.6.2013 19:36:38	106,919	1,840527e-011	6.6.2013 19:36:38	107,455	5,922536e-012	
6.6.2013 19:36:39	107,994	2,470067e-011	6.6.2013 19:36:39	108,533	1,123746e-012	6.6.2013 19:36:40	109,071	2,187373e-010	6.6.2013 19:36:40	109,609	1,838558e-011	6.6.2013 19:36:41	110,148	5,922887e-012	
6.6.2013 19:36:41	110,685	2,478330e-011	6.6.2013 19:36:42	111,225	1,120142e-012	6.6.2013 19:36:42	111,764	2,175873e-010	6.6.2013 19:36:43	112,301	1,832850e-011	6.6.2013 19:36:43	112,840	5,925397e-012	
6.6.2013 19:36:44	113,378	2,472922e-011	6.6.2013 19:36:45	113,918	1,119634e-012	6.6.2013 19:36:45	114,456	2,185768e-010	6.6.2013 19:36:46	114,995	1,832473e-011	6.6.2013 19:36:46	115,533	5,927997e-012	
6.6.2013 19:36:47	116,073	2,469890e-011	6.6.2013 19:36:47	116,612	1,121903e-012	6.6.2013 19:36:48	117,152	2,188353e-010	6.6.2013 19:36:48	117,688	1,841017e-011	6.6.2013 19:36:49	118,227	5,922068e-012	
6.6.2013 19:36:49	118,764	2,467592e-011	6.6.2013 19:36:50	119,303	1,125964e-012	6.6.2013 19:36:50	119,843	2,187535e-010	6.6.2013 19:36:51	120,381	1,838795e-011	6.6.2013 19:36:52	120,921	5,924545e-012	
6.6.2013 19:36:52	121,457	2,483258e-011	6.6.2013 19:36:53	121,996	1,125666e-012	6.6.2013 19:36:53	122,533	2,186076e-010	6.6.2013 19:36:54	123,071	1,837087e-011	6.6.2013 19:36:54	123,607	5,924850e-012	
6.6.2013 19:36:55	124,145	2,476872e-011	6.6.2013 19:36:55	124,684	1,123612e-012	6.6.2013 19:36:56	125,222	2,183372e-010	6.6.2013 19:36:56	125,760	1,834047e-011	6.6.2013 19:36:57	126,296	5,919292e-012	
6.6.2013 19:36:57	126,833	2,474241e-011	6.6.2013 19:36:58	127,372	1,124912e-012	6.6.2013 19:36:58	127,911	2,191045e-010	6.6.2013 19:36:59	128,448	1,842345e-011	6.6.2013 19:37:00	128,985	5,916759e-012	
6.6.2013 19:37:00	129,523	2,474868e-011	6.6.2013 19:37:01	130,062	1,125898e-012	6.6.2013 19:37:01	130,600	2,187481e-010	6.6.2013 19:37:02	131,138	1,838517e-011	6.6.2013 19:37:02	131,677	5,919644e-012	
6.6.2013 19:37:03	132,214	2,478174e-011	6.6.2013 19:37:03	132,753	1,124857e-012	6.6.2013 19:37:04	133,288	2,186229e-010	6.6.2013 19:37:04	133,827	1,836284e-011	6.6.2013 19:37:05	134,364	5,920154e-012	
6.6.2013 19:37:05	134,902	2,478149e-011	6.6.2013 19:37:06	135,440	1,123415e-012	6.6.2013 19:37:07	135,977	2,182383e-010	6.6.2013 19:37:07	136,515	1,836263e-011	6.6.2013 19:37:08	137,053	5,915672e-012	
6.6.2013 19:37:08	137,592	2,476295e-011	6.6.2013 19:37:09	138,132	1,116718e-012	6.6.2013 19:37:09	138,669	2,190660e-010	6.6.2013 19:37:10	139,205	1,839683e-011	6.6.2013 19:37:10	139,744	5,918592e-012	
6.6.2013 19:37:11	140,281	2,474933e-011	6.6.2013 19:37:11	140,821	1,123501e-012	6.6.2013 19:37:12	141,358	2,185866e-010	6.6.2013 19:37:12	141,898	1,837309e-011	6.6.2013 19:37:13	142,435	5,926316e-012	
6.6.2013 19:37:14	142,973	2,474301e-011	6.6.2013 19:37:14	143,512	1,123102e-012	6.6.2013 19:37:15	144,050	2,186632e-010	6.6.2013 19:37:15	144,589	1,837798e-011	6.6.2013 19:37:16	145,128	5,916039e-012	
6.6.2013 19:37:16	145,667	2,480329e-011	6.6.2013 19:37:17	146,205	1,120143e-012	6.6.2013 19:37:17	146,745	2,180885e-010	6.6.2013 19:37:18	147,282	1,834615e-011	6.6.2013 19:37:18	147,821	5,917598e-012	
6.6.2013 19:37:19	148,358	2,473464e-011	6.6.2013 19:37:19	148,898	1,120223e-012	6.6.2013 19:37:20	149,436	2,188354e-010	6.6.2013 19:37:21	149,975	1,840007e-011	6.6.2013 19:37:21	150,512	5,915603e-012	
6.6.2013 19:37:22	151,050	2,475379e-011	6.6.2013 19:37:22	151,591	1,116049e-012	6.6.2013 19:37:23	152,129	2,186940e-010	6.6.2013 19:37:23	152,669	1,838140e-011	6.6.2013 19:37:24	153,208	5,921581e-012	
6.6.2013 19:37:24	153,748	2,476440e-011	6.6.2013 19:37:25	154,286	1,121706e-012	6.6.2013 19:37:25	154,826	2,179532e-010	6.6.2013 19:37:26	155,363	1,832252e-011	6.6.2013 19:37:26	155,903	5,910055e-012	
6.6.2013 19:37:27	156,440	2,462313e-011	6.6.2013 19:37:28	156,980	1,120924e-012	6.6.2013 19:37:28	157,518	2,182096e-010	6.6.2013 19:37:29	158,056	1,834302e-011	6.6.2013 19:37:29	158,595	5,915090e-012	
6.6.2013 19:37:30	159,133	2,474896e-011	6.6.2013 19:37:30	159,673	1,120664e-012	6.6.2013 19:37:31	160,212	2,187035e-010	6.6.2013 19:37:31	160,752	1,837273e-011	6.6.2013 19:37:32	161,290	5,914439e-012	
6.6.2013 19:37:32	161,829	2,472830e-011	6.6.2013 19:37:33	162,368	1,121411e-012	6.6.2013 19:37:33	162,908	2,231012e-010	6.6.2013 19:37:34	163,448	1,817093e-011	6.6.2013 19:37:35	163,986	5,923556e-012	
6.6.2013 19:37:35	164,525	2,452819e-011	6.6.2013 19:37:36	165,064	1,120495e-012	6.6.2013 19:37:36	165,603	2,180281e-010	6.6.2013 19:37:37	166,141	1,833576e-011	6.6.2013 19:37:37	166,681	5,913410e-012	
6.6.2013 19:37:38	167,218	2,470391e-011	6.6.2013 19:37:38	167,758	1,118825e-012	6.6.2013 19:37:39	168,296	2,187614e-010	6.6.2013 19:37:39	168,836	1,835215e-011	6.6.2013 19:37:40	169,375	5,917341e-012	
