Sourcefile	20130612 104252 Tomas CO2+ethylene_faraday.qmp
Exporttime	12.6.2013 22:11:26

Start Time	12.6.2013 10:43:06,172
End Time  	12.6.2013 22:00:25,088

		14			26			32			40			44	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	
12.6.2013 10:45:20	134,780	2,013228e-011	12.6.2013 10:45:21	135,318	8,694868e-013	12.6.2013 10:45:22	135,854	1,741175e-010	12.6.2013 10:45:22	136,392	1,590831e-011	12.6.2013 10:45:23	136,930	7,864071e-012	
12.6.2013 10:45:23	137,469	2,017901e-011	12.6.2013 10:45:24	138,007	8,725066e-013	12.6.2013 10:45:24	138,546	1,734361e-010	12.6.2013 10:45:25	139,084	1,590422e-011	12.6.2013 10:45:25	139,623	7,862292e-012	
12.6.2013 10:45:26	140,161	2,014227e-011	12.6.2013 10:45:26	140,699	8,718596e-013	12.6.2013 10:45:27	141,237	1,746270e-010	12.6.2013 10:45:27	141,774	1,589132e-011	12.6.2013 10:45:28	142,311	7,857659e-012	
12.6.2013 10:45:29	142,846	2,014623e-011	12.6.2013 10:45:29	143,386	8,714540e-013	12.6.2013 10:45:30	143,923	1,741933e-010	12.6.2013 10:45:30	144,464	1,592378e-011	12.6.2013 10:45:31	145,003	7,867047e-012	
12.6.2013 10:45:31	145,540	2,009032e-011	12.6.2013 10:45:32	146,078	8,708487e-013	12.6.2013 10:45:32	146,616	1,739573e-010	12.6.2013 10:45:33	147,154	1,589970e-011	12.6.2013 10:45:33	147,692	7,856988e-012	
12.6.2013 10:45:34	148,231	2,017519e-011	12.6.2013 10:45:34	148,769	8,700272e-013	12.6.2013 10:45:35	149,307	1,742802e-010	12.6.2013 10:45:36	149,845	1,592393e-011	12.6.2013 10:45:36	150,382	7,857530e-012	
12.6.2013 10:45:37	150,919	2,005830e-011	12.6.2013 10:45:37	151,459	8,739467e-013	12.6.2013 10:45:38	151,996	1,770171e-010	12.6.2013 10:45:38	152,536	1,568844e-011	12.6.2013 10:45:39	153,074	7,840664e-012	
12.6.2013 10:45:39	153,611	2,001651e-011	12.6.2013 10:45:40	154,153	8,756928e-013	12.6.2013 10:45:40	154,691	1,738604e-010	12.6.2013 10:45:41	155,230	1,587868e-011	12.6.2013 10:45:41	155,766	7,857623e-012	
12.6.2013 10:45:42	156,304	2,010371e-011	12.6.2013 10:45:43	156,841	8,705033e-013	12.6.2013 10:45:43	157,379	1,742157e-010	12.6.2013 10:45:44	157,915	1,592810e-011	12.6.2013 10:45:44	158,454	7,857819e-012	
12.6.2013 10:45:45	158,992	2,009421e-011	12.6.2013 10:45:45	159,530	8,697261e-013	12.6.2013 10:45:46	160,068	1,740499e-010	12.6.2013 10:45:46	160,605	1,590243e-011	12.6.2013 10:45:47	161,144	7,857037e-012	
