Sourcefile	20130528 080855 Tomas CO2+ethylene_faraday.qmp
Exporttime	28.5.2013 11:40:29

Start Time	28.5.2013 8:09:09,904
End Time  	28.5.2013 11:40:28,320

		14			26			32			40			44	
28.5.2013 8:10:20	70,163	2,108516e-011	28.5.2013 8:10:20	70,702	3,124384e-012	28.5.2013 8:10:21	71,240	1,997412e-010	28.5.2013 8:10:21	71,779	1,823403e-011	28.5.2013 8:10:22	72,317	8,881243e-012	
28.5.2013 8:10:22	72,855	2,106153e-011	28.5.2013 8:10:23	73,393	3,061295e-012	28.5.2013 8:10:23	73,932	1,997653e-010	28.5.2013 8:10:24	74,471	1,823022e-011	28.5.2013 8:10:24	75,011	8,696099e-012	
28.5.2013 8:10:25	75,550	2,104565e-011	28.5.2013 8:10:25	76,088	3,012196e-012	28.5.2013 8:10:26	76,626	1,997274e-010	28.5.2013 8:10:27	77,163	1,824002e-011	28.5.2013 8:10:27	77,700	8,551521e-012	
28.5.2013 8:10:28	78,238	2,103651e-011	28.5.2013 8:10:28	78,778	2,964483e-012	28.5.2013 8:10:29	79,316	1,997226e-010	28.5.2013 8:10:29	79,856	1,823592e-011	28.5.2013 8:10:30	80,394	8,426779e-012	
28.5.2013 8:10:30	80,934	2,102108e-011	28.5.2013 8:10:31	81,471	2,918171e-012	28.5.2013 8:10:31	82,010	1,996902e-010	28.5.2013 8:10:32	82,547	1,822610e-011	28.5.2013 8:10:32	83,084	8,331096e-012	
28.5.2013 8:10:33	83,623	2,100107e-011	28.5.2013 8:10:34	84,161	2,880623e-012	28.5.2013 8:10:34	84,700	1,996798e-010	28.5.2013 8:10:35	85,239	1,823126e-011	28.5.2013 8:10:35	85,777	8,244081e-012	
28.5.2013 8:10:36	86,314	2,099284e-011	28.5.2013 8:10:36	86,852	2,838668e-012	28.5.2013 8:10:37	87,392	1,996509e-010	28.5.2013 8:10:37	87,931	1,822458e-011	28.5.2013 8:10:38	88,469	8,172015e-012	
28.5.2013 8:10:38	89,007	2,097723e-011	28.5.2013 8:10:39	89,546	2,799057e-012	28.5.2013 8:10:39	90,084	1,996115e-010	28.5.2013 8:10:40	90,624	1,822890e-011	28.5.2013 8:10:41	91,161	8,105999e-012	
28.5.2013 8:10:41	91,700	2,096390e-011	28.5.2013 8:10:42	92,239	2,763740e-012	28.5.2013 8:10:42	92,778	1,995932e-010	28.5.2013 8:10:43	93,316	1,822397e-011	28.5.2013 8:10:43	93,865	7,965286e-012	
28.5.2013 8:10:44	94,402	2,104096e-011	28.5.2013 8:10:44	94,942	2,731419e-012	28.5.2013 8:10:45	95,481	1,996191e-010	28.5.2013 8:10:45	96,018	1,823024e-011	28.5.2013 8:10:46	96,556	7,918259e-012	
28.5.2013 8:10:46	97,094	2,102015e-011	28.5.2013 8:10:47	97,632	2,702099e-012	28.5.2013 8:10:48	98,170	1,995190e-010	28.5.2013 8:10:48	98,710	1,821252e-011	28.5.2013 8:10:49	99,248	7,880931e-012	
28.5.2013 8:10:49	99,787	2,098900e-011	28.5.2013 8:10:50	100,326	2,672342e-012	28.5.2013 8:10:50	100,866	1,994417e-010	28.5.2013 8:10:51	101,405	1,820809e-011	28.5.2013 8:10:51	101,942	7,842664e-012	
28.5.2013 8:10:52	102,481	2,096621e-011	28.5.2013 8:10:52	103,019	2,643037e-012	28.5.2013 8:10:53	103,559	1,993618e-010	28.5.2013 8:10:53	104,095	1,821368e-011	28.5.2013 8:10:54	104,633	7,813492e-012	
28.5.2013 8:10:55	105,171	2,096072e-011	28.5.2013 8:10:55	105,712	2,614522e-012	28.5.2013 8:10:56	106,250	1,994266e-010	28.5.2013 8:10:56	106,788	1,820681e-011	28.5.2013 8:10:57	107,327	7,779264e-012	
28.5.2013 8:10:57	107,866	2,095700e-011	28.5.2013 8:10:58	108,405	2,585182e-012	28.5.2013 8:10:58	108,943	1,993655e-010	28.5.2013 8:10:59	109,482	1,820328e-011	28.5.2013 8:10:59	110,019	7,754424e-012	
28.5.2013 8:11:00	110,559	2,093339e-011	28.5.2013 8:11:01	111,096	2,564770e-012	28.5.2013 8:11:01	111,636	1,993276e-010	28.5.2013 8:11:02	112,174	1,820584e-011	28.5.2013 8:11:02	112,713	7,726781e-012	
28.5.2013 8:11:03	113,249	2,093557e-011	28.5.2013 8:11:03	113,789	2,543484e-012	28.5.2013 8:11:04	114,328	1,993846e-010	28.5.2013 8:11:04	114,866	1,820675e-011	28.5.2013 8:11:05	115,404	7,714138e-012	
28.5.2013 8:11:05	115,943	2,092623e-011	28.5.2013 8:11:06	116,482	2,520231e-012	28.5.2013 8:11:06	117,020	1,992891e-010	28.5.2013 8:11:07	117,560	1,820943e-011	28.5.2013 8:11:08	118,097	7,702359e-012	
28.5.2013 8:11:08	118,635	2,090410e-011	28.5.2013 8:11:09	119,175	2,496117e-012	28.5.2013 8:11:09	119,714	1,992842e-010	28.5.2013 8:11:10	120,251	1,819640e-011	28.5.2013 8:11:10	120,790	7,689835e-012	
28.5.2013 8:11:11	121,328	2,089504e-011	28.5.2013 8:11:11	121,866	2,473117e-012	28.5.2013 8:11:12	122,405	1,992135e-010	28.5.2013 8:11:12	122,943	1,819775e-011	28.5.2013 8:11:13	123,482	7,679636e-012	
28.5.2013 8:11:13	124,019	2,089174e-011	28.5.2013 8:11:14	124,558	2,453493e-012	28.5.2013 8:11:14	125,094	1,992750e-010	28.5.2013 8:11:15	125,635	1,819677e-011	28.5.2013 8:11:16	126,175	7,667632e-012	
28.5.2013 8:11:16	126,714	2,088014e-011	28.5.2013 8:11:17	127,255	2,437364e-012	28.5.2013 8:11:17	127,793	1,992199e-010	28.5.2013 8:11:18	128,335	1,818566e-011	28.5.2013 8:11:18	128,872	7,650258e-012	
28.5.2013 8:11:19	129,410	2,085794e-011	28.5.2013 8:11:19	129,948	2,417071e-012	28.5.2013 8:11:20	130,488	1,991564e-010	28.5.2013 8:11:20	131,025	1,819701e-011	28.5.2013 8:11:21	131,563	7,632756e-012	
28.5.2013 8:11:22	132,100	2,086781e-011	28.5.2013 8:11:22	132,640	2,401574e-012	28.5.2013 8:11:23	133,178	1,991500e-010	28.5.2013 8:11:23	133,716	1,819297e-011	28.5.2013 8:11:24	134,254	7,614122e-012	
28.5.2013 8:11:24	134,792	2,085078e-011	28.5.2013 8:11:25	135,332	2,387102e-012	28.5.2013 8:11:25	135,870	1,991110e-010	28.5.2013 8:11:26	136,409	1,818881e-011	28.5.2013 8:11:26	136,946	7,596877e-012	
28.5.2013 8:11:27	137,485	2,083176e-011	28.5.2013 8:11:27	138,023	2,366279e-012	28.5.2013 8:11:28	138,561	1,991382e-010	28.5.2013 8:11:29	139,098	1,817659e-011	28.5.2013 8:11:29	139,635	7,577603e-012	
28.5.2013 8:11:30	140,175	2,082468e-011	28.5.2013 8:11:30	140,715	2,357115e-012	28.5.2013 8:11:31	141,253	1,990471e-010	28.5.2013 8:11:31	141,790	1,818344e-011	28.5.2013 8:11:32	142,328	7,556635e-012	
28.5.2013 8:11:32	142,867	2,082426e-011	28.5.2013 8:11:33	143,405	2,336552e-012	28.5.2013 8:11:33	143,944	1,990385e-010	28.5.2013 8:11:34	144,483	1,815914e-011	28.5.2013 8:11:34	145,022	7,542513e-012	
28.5.2013 8:11:35	145,560	2,079097e-011	28.5.2013 8:11:36	146,098	2,321778e-012	28.5.2013 8:11:36	146,636	1,989449e-010	28.5.2013 8:11:37	147,175	1,816060e-011	28.5.2013 8:11:37	147,714	7,519476e-012	
28.5.2013 8:11:38	148,252	2,078127e-011	28.5.2013 8:11:38	148,789	2,308769e-012	28.5.2013 8:11:39	149,327	1,988377e-010	28.5.2013 8:11:39	149,865	1,816133e-011	28.5.2013 8:11:40	150,403	7,502248e-012	
28.5.2013 8:11:40	150,940	2,077014e-011	28.5.2013 8:11:41	151,477	2,293827e-012	28.5.2013 8:11:41	152,015	1,988924e-010	28.5.2013 8:11:42	152,552	1,816363e-011	28.5.2013 8:11:42	153,090	7,483795e-012	
28.5.2013 8:11:43	153,628	2,076517e-011	28.5.2013 8:11:44	154,167	2,284513e-012	28.5.2013 8:11:44	154,705	1,988597e-010	28.5.2013 8:11:45	155,245	1,814666e-011	28.5.2013 8:11:45	155,783	7,465368e-012	
28.5.2013 8:11:46	156,322	2,075593e-011	28.5.2013 8:11:46	156,861	2,271615e-012	28.5.2013 8:11:47	157,398	1,987331e-010	28.5.2013 8:11:47	157,936	1,814053e-011	28.5.2013 8:11:48	158,475	7,448740e-012	
28.5.2013 8:11:48	159,014	2,073630e-011	28.5.2013 8:11:49	159,552	2,259420e-012	28.5.2013 8:11:49	160,090	1,987431e-010	28.5.2013 8:11:50	160,627	1,814354e-011	28.5.2013 8:11:51	161,166	7,424443e-012	
28.5.2013 8:11:51	161,704	2,073706e-011	28.5.2013 8:11:52	162,243	2,243716e-012	28.5.2013 8:11:52	162,781	1,987001e-010	28.5.2013 8:11:53	163,320	1,812587e-011	28.5.2013 8:11:53	163,859	7,410329e-012	
28.5.2013 8:11:54	164,396	2,072931e-011	28.5.2013 8:11:54	164,935	2,235655e-012	28.5.2013 8:11:55	165,472	1,987129e-010	28.5.2013 8:11:55	166,010	1,813177e-011	28.5.2013 8:11:56	166,549	7,392574e-012	
28.5.2013 8:11:56	167,087	2,071108e-011	28.5.2013 8:11:57	167,624	2,228419e-012	28.5.2013 8:11:58	168,163	1,986825e-010	28.5.2013 8:11:58	168,700	1,813261e-011	28.5.2013 8:11:59	169,240	7,370142e-012	
28.5.2013 8:11:59	169,777	2,071796e-011	28.5.2013 8:12:00	170,315	2,211164e-012	28.5.2013 8:12:00	170,853	1,986198e-010	28.5.2013 8:12:01	171,389	1,811907e-011	28.5.2013 8:12:01	171,928	7,347675e-012	
28.5.2013 8:12:02	172,466	2,070855e-011	28.5.2013 8:12:02	173,004	2,204262e-012	28.5.2013 8:12:03	173,542	1,986071e-010	28.5.2013 8:12:03	174,081	1,811705e-011	28.5.2013 8:12:04	174,619	7,332626e-012	
28.5.2013 8:12:05	175,158	2,068597e-011	28.5.2013 8:12:05	175,697	2,198533e-012	28.5.2013 8:12:06	176,235	1,985878e-010	28.5.2013 8:12:06	176,775	1,811714e-011	28.5.2013 8:12:07	177,315	7,310591e-012	
28.5.2013 8:12:07	177,856	2,068270e-011	28.5.2013 8:12:08	178,397	2,185008e-012	28.5.2013 8:12:08	178,938	1,985609e-010	28.5.2013 8:12:09	179,476	1,811687e-011	28.5.2013 8:12:09	180,015	7,293416e-012	
28.5.2013 8:12:10	180,552	2,067250e-011	28.5.2013 8:12:10	181,091	2,175525e-012	28.5.2013 8:12:11	181,629	1,986341e-010	28.5.2013 8:12:12	182,168	1,810667e-011	28.5.2013 8:12:12	182,706	7,276219e-012	
28.5.2013 8:12:13	183,244	2,067288e-011	28.5.2013 8:12:13	183,782	2,168185e-012	28.5.2013 8:12:14	184,319	1,986051e-010	28.5.2013 8:12:14	184,857	1,810448e-011	28.5.2013 8:12:15	185,396	7,265361e-012	
28.5.2013 8:12:15	185,935	2,065043e-011	28.5.2013 8:12:16	186,474	2,159822e-012	28.5.2013 8:12:16	187,015	1,985488e-010	28.5.2013 8:12:17	187,554	1,810691e-011	28.5.2013 8:12:17	188,095	7,251578e-012	
28.5.2013 8:12:18	188,636	2,064379e-011	28.5.2013 8:12:19	189,176	2,146427e-012	28.5.2013 8:12:19	189,716	1,985673e-010	28.5.2013 8:12:20	190,254	1,809319e-011	28.5.2013 8:12:20	190,795	7,231004e-012	
28.5.2013 8:12:21	191,333	2,064541e-011	28.5.2013 8:12:21	191,873	2,138862e-012	28.5.2013 8:12:22	192,411	1,985588e-010	28.5.2013 8:12:22	192,950	1,810318e-011	28.5.2013 8:12:23	193,486	7,222742e-012	
28.5.2013 8:12:23	194,025	2,065084e-011	28.5.2013 8:12:24	194,562	2,132306e-012	28.5.2013 8:12:25	195,101	1,985007e-010	28.5.2013 8:12:25	195,641	1,808483e-011	28.5.2013 8:12:26	196,178	7,206190e-012	
28.5.2013 8:12:26	196,719	2,063051e-011	28.5.2013 8:12:27	197,258	2,124372e-012	28.5.2013 8:12:27	197,796	1,984624e-010	28.5.2013 8:12:28	198,335	1,808806e-011	28.5.2013 8:12:28	198,873	7,196431e-012	
28.5.2013 8:12:29	199,412	2,062947e-011	28.5.2013 8:12:29	199,953	2,112895e-012	28.5.2013 8:12:30	200,492	1,984028e-010	28.5.2013 8:12:30	201,030	1,808300e-011	28.5.2013 8:12:31	201,567	7,185473e-012	
28.5.2013 8:12:32	202,105	2,062502e-011	28.5.2013 8:12:32	202,645	2,106074e-012	28.5.2013 8:12:33	203,183	1,984548e-010	28.5.2013 8:12:33	203,722	1,807364e-011	28.5.2013 8:12:34	204,261	7,177449e-012	
28.5.2013 8:12:34	204,800	2,061303e-011	28.5.2013 8:12:35	205,338	2,098532e-012	28.5.2013 8:12:35	205,876	1,983442e-010	28.5.2013 8:12:36	206,413	1,807262e-011	28.5.2013 8:12:36	206,952	7,156856e-012	
28.5.2013 8:12:37	207,490	2,060350e-011	28.5.2013 8:12:37	208,028	2,088077e-012	28.5.2013 8:12:38	208,566	1,982939e-010	28.5.2013 8:12:39	209,105	1,807410e-011	28.5.2013 8:12:39	209,644	7,145962e-012	
28.5.2013 8:12:40	210,182	2,060023e-011	28.5.2013 8:12:40	210,722	2,084096e-012	28.5.2013 8:12:41	211,261	1,982775e-010	28.5.2013 8:12:41	211,801	1,805844e-011	28.5.2013 8:12:42	212,339	7,132202e-012	
28.5.2013 8:12:42	212,878	2,058747e-011	28.5.2013 8:12:43	213,416	2,075653e-012	28.5.2013 8:12:43	213,955	1,982955e-010	28.5.2013 8:12:44	214,494	1,805607e-011	28.5.2013 8:12:44	215,031	7,128513e-012	
28.5.2013 8:12:45	215,571	2,056449e-011	28.5.2013 8:12:46	216,108	2,067187e-012	28.5.2013 8:12:46	216,646	1,983278e-010	28.5.2013 8:12:47	217,184	1,805741e-011	28.5.2013 8:12:47	217,722	7,112944e-012	
28.5.2013 8:12:48	218,260	2,056864e-011	28.5.2013 8:12:48	218,800	2,062346e-012	28.5.2013 8:12:49	219,336	1,982828e-010	28.5.2013 8:12:49	219,875	1,804471e-011	28.5.2013 8:12:50	220,413	7,111184e-012	
28.5.2013 8:12:50	220,951	2,056552e-011	28.5.2013 8:12:51	221,490	2,052927e-012	28.5.2013 8:12:51	222,027	1,982929e-010	28.5.2013 8:12:52	222,567	1,803805e-011	28.5.2013 8:12:53	223,105	7,093621e-012	
28.5.2013 8:12:53	223,643	2,055689e-011	28.5.2013 8:12:54	224,183	2,047448e-012	28.5.2013 8:12:54	224,724	1,982036e-010	28.5.2013 8:12:55	225,264	1,803928e-011	28.5.2013 8:12:55	225,804	7,080808e-012	
28.5.2013 8:12:56	226,343	2,056450e-011	28.5.2013 8:12:56	226,881	2,041533e-012	28.5.2013 8:12:57	227,419	1,981562e-010	28.5.2013 8:12:57	227,957	1,803388e-011	28.5.2013 8:12:58	228,496	7,071038e-012	
28.5.2013 8:12:58	229,033	2,057142e-011	28.5.2013 8:12:59	229,573	2,031371e-012	28.5.2013 8:13:00	230,110	1,981489e-010	28.5.2013 8:13:00	230,648	1,803858e-011	28.5.2013 8:13:01	231,186	7,072015e-012	
28.5.2013 8:13:01	231,724	2,056070e-011	28.5.2013 8:13:02	232,264	2,029463e-012	28.5.2013 8:13:02	232,802	1,980549e-010	28.5.2013 8:13:03	233,341	1,802747e-011	28.5.2013 8:13:03	233,878	7,048394e-012	
28.5.2013 8:13:04	234,416	2,055483e-011	28.5.2013 8:13:04	234,954	2,023187e-012	28.5.2013 8:13:05	235,494	1,980972e-010	28.5.2013 8:13:05	236,032	1,802038e-011	28.5.2013 8:13:06	236,571	7,033504e-012	
28.5.2013 8:13:07	237,110	2,056835e-011	28.5.2013 8:13:07	237,648	2,018177e-012	28.5.2013 8:13:08	238,187	1,980811e-010	28.5.2013 8:13:08	238,727	1,802097e-011	28.5.2013 8:13:09	239,266	7,037336e-012	
28.5.2013 8:13:09	239,805	2,054435e-011	28.5.2013 8:13:10	240,347	2,013566e-012	28.5.2013 8:13:10	240,884	1,982612e-010	28.5.2013 8:13:11	241,425	1,801850e-011	28.5.2013 8:13:11	241,963	7,031157e-012	
28.5.2013 8:13:12	242,502	2,054292e-011	28.5.2013 8:13:12	243,040	2,004859e-012	28.5.2013 8:13:13	243,579	1,981831e-010	28.5.2013 8:13:14	244,117	1,802106e-011	28.5.2013 8:13:14	244,654	7,014522e-012	
28.5.2013 8:13:15	245,192	2,055113e-011	28.5.2013 8:13:15	245,730	1,996271e-012	28.5.2013 8:13:16	246,268	1,981694e-010	28.5.2013 8:13:16	246,805	1,802311e-011	28.5.2013 8:13:17	247,343	7,002804e-012	
28.5.2013 8:13:17	247,881	2,055048e-011	28.5.2013 8:13:18	248,421	1,992608e-012	28.5.2013 8:13:18	248,959	1,981568e-010	28.5.2013 8:13:19	249,498	1,800418e-011	28.5.2013 8:13:19	250,035	6,990932e-012	
28.5.2013 8:13:20	250,574	2,053955e-011	28.5.2013 8:13:21	251,111	1,983659e-012	28.5.2013 8:13:21	251,649	1,981159e-010	28.5.2013 8:13:22	252,188	1,800427e-011	28.5.2013 8:13:22	252,722	6,990094e-012	
28.5.2013 8:13:23	253,260	2,053678e-011	28.5.2013 8:13:23	253,797	1,980327e-012	28.5.2013 8:13:24	254,336	1,979261e-010	28.5.2013 8:13:24	254,874	1,800674e-011	28.5.2013 8:13:25	255,413	6,985898e-012	
28.5.2013 8:13:25	255,951	2,053730e-011	28.5.2013 8:13:26	256,490	1,972319e-012	28.5.2013 8:13:26	257,028	1,979740e-010	28.5.2013 8:13:27	257,567	1,798620e-011	28.5.2013 8:13:28	258,104	6,982379e-012	
28.5.2013 8:13:28	258,642	2,052454e-011	28.5.2013 8:13:29	259,181	1,967626e-012	28.5.2013 8:13:29	259,718	1,978049e-010	28.5.2013 8:13:30	260,257	1,797894e-011	28.5.2013 8:13:30	260,796	6,973332e-012	
28.5.2013 8:13:31	261,334	2,051423e-011	28.5.2013 8:13:31	261,873	1,959895e-012	28.5.2013 8:13:32	262,411	1,978827e-010	28.5.2013 8:13:32	262,948	1,798333e-011	28.5.2013 8:13:33	263,489	6,961094e-012	
28.5.2013 8:13:33	264,028	2,052081e-011	28.5.2013 8:13:34	264,568	1,959346e-012	28.5.2013 8:13:35	265,107	1,978959e-010	28.5.2013 8:13:35	265,644	1,798072e-011	28.5.2013 8:13:36	266,184	6,946050e-012	
28.5.2013 8:13:36	266,720	2,053160e-011	28.5.2013 8:13:37	267,259	1,947146e-012	28.5.2013 8:13:37	267,796	1,978497e-010	28.5.2013 8:13:38	268,337	1,796273e-011	28.5.2013 8:13:38	268,875	6,945624e-012	
28.5.2013 8:13:39	269,415	2,052106e-011	28.5.2013 8:13:39	269,953	1,947695e-012	28.5.2013 8:13:40	270,492	1,978809e-010	28.5.2013 8:13:40	271,031	1,796126e-011	28.5.2013 8:13:41	271,569	6,939412e-012	
28.5.2013 8:13:42	272,107	2,052011e-011	28.5.2013 8:13:42	272,644	1,942098e-012	28.5.2013 8:13:43	273,182	1,979065e-010	28.5.2013 8:13:43	273,720	1,797378e-011	28.5.2013 8:13:44	274,259	6,932547e-012	
28.5.2013 8:13:44	274,797	2,052960e-011	28.5.2013 8:13:45	275,337	1,933675e-012	28.5.2013 8:13:45	275,873	1,979169e-010	28.5.2013 8:13:46	276,411	1,795706e-011	28.5.2013 8:13:46	276,952	6,923036e-012	
28.5.2013 8:13:47	277,489	2,052622e-011	28.5.2013 8:13:47	278,029	1,929680e-012	28.5.2013 8:13:48	278,568	1,978666e-010	28.5.2013 8:13:49	279,107	1,795242e-011	28.5.2013 8:13:49	279,644	6,925830e-012	
28.5.2013 8:13:50	280,183	2,051636e-011	28.5.2013 8:13:50	280,721	1,927964e-012	28.5.2013 8:13:51	281,259	1,978324e-010	28.5.2013 8:13:51	281,798	1,795578e-011	28.5.2013 8:13:52	282,335	6,909726e-012	
28.5.2013 8:13:52	282,873	2,051888e-011	28.5.2013 8:13:53	283,410	1,919611e-012	28.5.2013 8:13:53	283,949	1,976789e-010	28.5.2013 8:13:54	284,485	1,795404e-011	28.5.2013 8:13:54	285,024	6,906230e-012	
28.5.2013 8:13:55	285,560	2,051984e-011	28.5.2013 8:13:56	286,098	1,911619e-012	28.5.2013 8:13:56	286,635	1,979621e-010	28.5.2013 8:13:57	287,174	1,798346e-011	28.5.2013 8:13:57	287,711	6,984646e-012	
28.5.2013 8:13:58	288,251	2,045786e-011	28.5.2013 8:13:58	288,789	1,905970e-012	28.5.2013 8:13:59	289,328	1,982369e-010	28.5.2013 8:13:59	289,866	1,795230e-011	28.5.2013 8:14:00	290,404	6,935399e-012	
