Sourcefile	20130531 095358 Tomas CO2+ethylene_faraday.qmp
Exporttime	31.5.2013 12:04:44

Start Time	31.5.2013 9:54:16,396
End Time  	31.5.2013 12:04:43,672

		14			26			32			40			44	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	
31.5.2013 10:05:49	693,354	1,612981e-011	31.5.2013 10:05:50	693,894	8,717051e-013	31.5.2013 10:05:50	694,432	1,501532e-010	31.5.2013 10:05:51	694,972	1,394119e-011	31.5.2013 10:05:51	695,511	4,838988e-012	
31.5.2013 10:05:52	696,052	1,623172e-011	31.5.2013 10:05:52	696,593	8,709156e-013	31.5.2013 10:05:53	697,132	1,503686e-010	31.5.2013 10:05:54	697,672	1,391176e-011	31.5.2013 10:05:54	698,210	4,839161e-012	
31.5.2013 10:05:55	698,750	1,623809e-011	31.5.2013 10:05:55	699,289	8,692728e-013	31.5.2013 10:05:56	699,829	1,510171e-010	31.5.2013 10:05:56	700,367	1,396383e-011	31.5.2013 10:05:57	700,908	4,837597e-012	
31.5.2013 10:05:57	701,446	1,623717e-011	31.5.2013 10:05:58	701,987	8,695479e-013	31.5.2013 10:05:58	702,527	1,506284e-010	31.5.2013 10:05:59	703,067	1,400080e-011	31.5.2013 10:06:00	703,608	4,848558e-012	
31.5.2013 10:06:00	704,147	1,617878e-011	31.5.2013 10:06:01	704,687	8,701523e-013	31.5.2013 10:06:01	705,226	1,504480e-010	31.5.2013 10:06:02	705,767	1,397104e-011	31.5.2013 10:06:02	706,306	4,847634e-012	
31.5.2013 10:06:03	706,846	1,628672e-011	31.5.2013 10:06:03	707,387	8,708135e-013	31.5.2013 10:06:04	707,928	1,503345e-010	31.5.2013 10:06:04	708,467	1,396237e-011	31.5.2013 10:06:05	709,008	4,843951e-012	
31.5.2013 10:06:05	709,547	1,630576e-011	31.5.2013 10:06:06	710,087	8,691574e-013	31.5.2013 10:06:07	710,628	1,498708e-010	31.5.2013 10:06:07	711,167	1,395626e-011	31.5.2013 10:06:08	711,708	4,842314e-012	
31.5.2013 10:06:08	712,246	1,626272e-011	31.5.2013 10:06:09	712,789	8,692654e-013	31.5.2013 10:06:09	713,329	1,510710e-010	31.5.2013 10:06:10	713,869	1,392080e-011	31.5.2013 10:06:10	714,407	4,847164e-012	
31.5.2013 10:06:11	714,949	1,624255e-011	31.5.2013 10:06:11	715,489	8,712218e-013	31.5.2013 10:06:12	716,029	1,508042e-010	31.5.2013 10:06:12	716,571	1,399878e-011	31.5.2013 10:06:13	717,111	4,847753e-012	
31.5.2013 10:06:14	717,651	1,623145e-011	31.5.2013 10:06:14	718,190	8,652137e-013	31.5.2013 10:06:15	718,729	1,505317e-010	31.5.2013 10:06:15	719,268	1,399395e-011	31.5.2013 10:06:16	719,807	4,847799e-012	
31.5.2013 10:06:16	720,345	1,619159e-011	31.5.2013 10:06:17	720,886	8,670701e-013	31.5.2013 10:06:17	721,425	1,504225e-010	31.5.2013 10:06:18	721,965	1,395730e-011	31.5.2013 10:06:18	722,506	4,846624e-012	
31.5.2013 10:06:19	723,045	1,632921e-011	31.5.2013 10:06:19	723,588	8,672742e-013	31.5.2013 10:06:20	724,127	1,500873e-010	31.5.2013 10:06:21	724,667	1,395336e-011	31.5.2013 10:06:21	725,205	4,841877e-012	
31.5.2013 10:06:22	725,745	1,626960e-011	31.5.2013 10:06:22	726,285	8,673970e-013	31.5.2013 10:06:23	726,825	1,509129e-010	31.5.2013 10:06:23	727,365	1,393264e-011	31.5.2013 10:06:24	727,906	4,840287e-012	
31.5.2013 10:06:24	728,447	1,615624e-011	31.5.2013 10:06:25	728,987	8,646649e-013	31.5.2013 10:06:25	729,526	1,624130e-010	31.5.2013 10:06:26	730,066	1,393035e-011	31.5.2013 10:06:27	730,607	4,853619e-012	
31.5.2013 10:06:27	731,147	1,619067e-011	31.5.2013 10:06:28	731,688	8,689693e-013	31.5.2013 10:06:28	732,227	1,505952e-010	31.5.2013 10:06:29	732,766	1,397992e-011	31.5.2013 10:06:29	733,306	4,845098e-012	
31.5.2013 10:06:30	733,846	1,620248e-011	31.5.2013 10:06:30	734,387	8,631973e-013	31.5.2013 10:06:31	734,926	1,504332e-010	31.5.2013 10:06:31	735,467	1,397238e-011	31.5.2013 10:06:32	736,005	4,850244e-012	
31.5.2013 10:06:32	736,545	1,625258e-011	31.5.2013 10:06:33	737,085	8,641726e-013	31.5.2013 10:06:34	737,626	1,497360e-010	31.5.2013 10:06:34	738,165	1,395504e-011	31.5.2013 10:06:35	738,706	4,844440e-012	
31.5.2013 10:06:35	739,245	1,622671e-011	31.5.2013 10:06:36	739,787	8,639929e-013	31.5.2013 10:06:36	740,326	1,509086e-010	31.5.2013 10:06:37	740,866	1,391838e-011	31.5.2013 10:06:37	741,406	4,846283e-012	
31.5.2013 10:06:38	741,946	1,623370e-011	31.5.2013 10:06:38	742,487	8,631673e-013	31.5.2013 10:06:39	743,026	1,506880e-010	31.5.2013 10:06:39	743,565	1,400088e-011	31.5.2013 10:06:40	744,104	4,853265e-012	
31.5.2013 10:06:41	744,644	1,620022e-011	31.5.2013 10:06:41	745,185	8,663670e-013	31.5.2013 10:06:42	745,724	1,504755e-010	31.5.2013 10:06:42	746,264	1,396411e-011	31.5.2013 10:06:43	746,804	4,853876e-012	
31.5.2013 10:06:43	747,343	1,624408e-011	31.5.2013 10:06:44	747,882	8,632833e-013	31.5.2013 10:06:44	748,422	1,504425e-010	31.5.2013 10:06:45	748,960	1,397604e-011	31.5.2013 10:06:45	749,500	4,856013e-012	
31.5.2013 10:06:46	750,039	1,631950e-011	31.5.2013 10:06:46	750,581	8,648448e-013	31.5.2013 10:06:47	751,121	1,498920e-010	31.5.2013 10:06:48	751,660	1,391979e-011	31.5.2013 10:06:48	752,200	4,845449e-012	
31.5.2013 10:06:49	752,738	1,617461e-011	31.5.2013 10:06:49	753,280	8,643132e-013	31.5.2013 10:06:50	753,818	1,503940e-010	31.5.2013 10:06:50	754,358	1,395624e-011	31.5.2013 10:06:51	754,897	4,854318e-012	
31.5.2013 10:06:51	755,436	1,624250e-011	31.5.2013 10:06:52	755,976	8,625512e-013	31.5.2013 10:06:52	756,517	1,508107e-010	31.5.2013 10:06:53	757,055	1,392482e-011	31.5.2013 10:06:53	757,595	4,847145e-012	
31.5.2013 10:06:54	758,135	1,614189e-011	31.5.2013 10:06:55	758,675	8,636541e-013	31.5.2013 10:06:55	759,216	1,503199e-010	31.5.2013 10:06:56	759,755	1,394994e-011	31.5.2013 10:06:56	760,294	4,852290e-012	
31.5.2013 10:06:57	760,834	1,624530e-011	31.5.2013 10:06:57	761,376	8,601112e-013	31.5.2013 10:06:58	761,915	1,509318e-010	31.5.2013 10:06:58	762,455	1,390813e-011	31.5.2013 10:06:59	762,994	4,857702e-012	
31.5.2013 10:06:59	763,535	1,623845e-011	31.5.2013 10:07:00	764,077	8,651332e-013	31.5.2013 10:07:01	764,616	1,507975e-010	31.5.2013 10:07:01	765,157	1,401841e-011	31.5.2013 10:07:02	765,696	4,854637e-012	
31.5.2013 10:07:02	766,237	1,620989e-011	31.5.2013 10:07:03	766,776	8,621130e-013	31.5.2013 10:07:03	767,317	1,505121e-010	31.5.2013 10:07:04	767,855	1,398825e-011	31.5.2013 10:07:04	768,397	4,856736e-012	
31.5.2013 10:07:05	768,936	1,628262e-011	31.5.2013 10:07:05	769,476	8,668319e-013	31.5.2013 10:07:06	770,013	1,504728e-010	31.5.2013 10:07:06	770,554	1,396136e-011	31.5.2013 10:07:07	771,095	4,851917e-012	
31.5.2013 10:07:08	771,635	1,631368e-011	31.5.2013 10:07:08	772,175	8,615610e-013	31.5.2013 10:07:09	772,715	1,499387e-010	31.5.2013 10:07:09	773,254	1,391805e-011	31.5.2013 10:07:10	773,793	4,852941e-012	
31.5.2013 10:07:10	774,334	1,614866e-011	31.5.2013 10:07:11	774,875	8,597296e-013	31.5.2013 10:07:11	775,415	1,502500e-010	31.5.2013 10:07:12	775,955	1,394122e-011	31.5.2013 10:07:12	776,496	4,852523e-012	
31.5.2013 10:07:13	777,036	1,621920e-011	31.5.2013 10:07:13	777,575	8,614992e-013	31.5.2013 10:07:14	778,117	1,506141e-010	31.5.2013 10:07:15	778,655	1,391884e-011	31.5.2013 10:07:15	779,195	4,851648e-012	
31.5.2013 10:07:16	779,734	1,621866e-011	31.5.2013 10:07:16	780,276	8,602836e-013	31.5.2013 10:07:17	780,814	1,505091e-010	31.5.2013 10:07:17	781,355	1,400410e-011	31.5.2013 10:07:18	781,893	4,854928e-012	
31.5.2013 10:07:18	782,434	1,614683e-011	31.5.2013 10:07:19	782,975	8,629793e-013	31.5.2013 10:07:19	783,514	1,497064e-010	31.5.2013 10:07:20	784,055	1,392223e-011	31.5.2013 10:07:20	784,594	4,856364e-012	
31.5.2013 10:07:21	785,133	1,623042e-011	31.5.2013 10:07:22	785,673	8,596179e-013	31.5.2013 10:07:22	786,214	1,504521e-010	31.5.2013 10:07:23	786,753	1,396350e-011	31.5.2013 10:07:23	787,294	4,861727e-012	
31.5.2013 10:07:24	787,834	1,619560e-011	31.5.2013 10:07:24	788,375	8,590698e-013	31.5.2013 10:07:25	788,913	1,504096e-010	31.5.2013 10:07:25	789,452	1,397360e-011	31.5.2013 10:07:26	789,994	4,858885e-012	
31.5.2013 10:07:26	790,533	1,635929e-011	31.5.2013 10:07:27	791,077	8,547309e-013	31.5.2013 10:07:28	791,615	1,501139e-010	31.5.2013 10:07:28	792,156	1,396114e-011	31.5.2013 10:07:29	792,696	4,858622e-012	
31.5.2013 10:07:29	793,237	1,628111e-011	31.5.2013 10:07:30	793,777	8,626112e-013	31.5.2013 10:07:30	794,317	1,507067e-010	31.5.2013 10:07:31	794,858	1,392758e-011	31.5.2013 10:07:31	795,397	4,856571e-012	
31.5.2013 10:07:32	795,938	1,626229e-011	31.5.2013 10:07:32	796,477	8,596402e-013	31.5.2013 10:07:33	797,019	1,510762e-010	31.5.2013 10:07:33	797,558	1,400867e-011	31.5.2013 10:07:34	798,100	4,860376e-012	
31.5.2013 10:07:35	798,638	1,626065e-011	31.5.2013 10:07:35	799,180	8,596182e-013	31.5.2013 10:07:36	799,718	1,507228e-010	31.5.2013 10:07:36	800,259	1,398492e-011	31.5.2013 10:07:37	800,800	4,865934e-012	
31.5.2013 10:07:37	801,340	1,619823e-011	31.5.2013 10:07:38	801,881	8,554790e-013	31.5.2013 10:07:38	802,420	1,498788e-010	31.5.2013 10:07:39	802,961	1,393435e-011	31.5.2013 10:07:39	803,500	5,143587e-012	
31.5.2013 10:07:40	804,041	1,610297e-011	31.5.2013 10:07:40	804,580	8,621192e-013	31.5.2013 10:07:41	805,120	1,505146e-010	31.5.2013 10:07:42	805,659	1,396688e-011	31.5.2013 10:07:42	806,199	4,864109e-012	
31.5.2013 10:07:43	806,740	1,628284e-011	31.5.2013 10:07:43	807,279	8,573555e-013	31.5.2013 10:07:44	807,820	1,502770e-010	31.5.2013 10:07:44	808,358	1,395812e-011	31.5.2013 10:07:45	808,898	4,861373e-012	
31.5.2013 10:07:45	809,438	1,628931e-011	31.5.2013 10:07:46	809,979	8,554259e-013	31.5.2013 10:07:46	810,517	1,503697e-010	31.5.2013 10:07:47	811,058	1,393462e-011	31.5.2013 10:07:47	811,596	4,859915e-012	
31.5.2013 10:07:48	812,136	1,624115e-011	31.5.2013 10:07:49	812,677	8,575291e-013	31.5.2013 10:07:49	813,217	1,512419e-010	31.5.2013 10:07:50	813,756	1,396099e-011	31.5.2013 10:07:50	814,294	4,860456e-012	
31.5.2013 10:07:51	814,833	1,623672e-011	31.5.2013 10:07:51	815,374	8,554189e-013	31.5.2013 10:07:52	815,916	1,504975e-010	31.5.2013 10:07:52	816,455	1,398651e-011	31.5.2013 10:07:53	816,996	4,864393e-012	
31.5.2013 10:07:53	817,535	1,616494e-011	31.5.2013 10:07:54	818,077	8,558999e-013	31.5.2013 10:07:55	818,616	1,503324e-010	31.5.2013 10:07:55	819,157	1,394412e-011	31.5.2013 10:07:56	819,696	4,859013e-012	
31.5.2013 10:07:56	820,236	1,630954e-011	31.5.2013 10:07:57	820,779	8,535822e-013	31.5.2013 10:07:57	821,317	1,501074e-010	31.5.2013 10:07:58	821,858	1,395721e-011	31.5.2013 10:07:58	822,395	4,857754e-012	
31.5.2013 10:07:59	822,937	1,627366e-011	31.5.2013 10:07:59	823,478	8,587575e-013	31.5.2013 10:08:00	824,019	1,507713e-010	31.5.2013 10:08:00	824,558	1,393065e-011	31.5.2013 10:08:01	825,098	4,859689e-012	
31.5.2013 10:08:02	825,638	1,625620e-011	31.5.2013 10:08:02	826,177	8,533808e-013	31.5.2013 10:08:03	826,717	1,510014e-010	31.5.2013 10:08:03	827,255	1,401706e-011	31.5.2013 10:08:04	827,797	4,860067e-012	
31.5.2013 10:08:04	828,336	1,625173e-011	31.5.2013 10:08:05	828,878	8,558650e-013	31.5.2013 10:08:05	829,417	1,507451e-010	31.5.2013 10:08:06	829,956	1,399573e-011	31.5.2013 10:08:06	830,497	4,861968e-012	
31.5.2013 10:08:07	831,037	1,620010e-011	31.5.2013 10:08:07	831,579	8,544233e-013	31.5.2013 10:08:08	832,118	1,499457e-010	31.5.2013 10:08:09	832,656	1,391366e-011	31.5.2013 10:08:09	833,194	4,858100e-012	
31.5.2013 10:08:10	833,734	1,624707e-011	31.5.2013 10:08:10	834,275	8,540984e-013	31.5.2013 10:08:11	834,814	1,505826e-010	31.5.2013 10:08:11	835,353	1,396725e-011	31.5.2013 10:08:12	835,893	4,863329e-012	
31.5.2013 10:08:12	836,431	1,630002e-011	31.5.2013 10:08:13	836,972	8,550977e-013	31.5.2013 10:08:13	837,513	1,500180e-010	31.5.2013 10:08:14	838,052	1,391753e-011	31.5.2013 10:08:14	838,593	4,862118e-012	
31.5.2013 10:08:15	839,131	1,624595e-011	31.5.2013 10:08:16	839,672	8,582096e-013	31.5.2013 10:08:16	840,211	1,506125e-010	31.5.2013 10:08:17	840,751	1,396914e-011	31.5.2013 10:08:17	841,290	4,865346e-012	
31.5.2013 10:08:18	841,832	1,629480e-011	31.5.2013 10:08:18	842,373	8,544798e-013	31.5.2013 10:08:19	842,913	1,500989e-010	31.5.2013 10:08:19	843,453	1,396658e-011	31.5.2013 10:08:20	843,992	4,858961e-012	
31.5.2013 10:08:20	844,532	1,627738e-011	31.5.2013 10:08:21	845,071	8,516180e-013	31.5.2013 10:08:22	845,611	1,515984e-010	31.5.2013 10:08:22	846,150	1,395690e-011	31.5.2013 10:08:23	846,690	4,858099e-012	
31.5.2013 10:08:23	847,230	1,627303e-011	31.5.2013 10:08:24	847,771	8,488496e-013	31.5.2013 10:08:24	848,310	1,510104e-010	31.5.2013 10:08:25	848,850	1,402463e-011	31.5.2013 10:08:25	849,390	4,863652e-012	
31.5.2013 10:08:26	849,929	1,623055e-011	31.5.2013 10:08:26	850,470	8,527441e-013	31.5.2013 10:08:27	851,009	1,506468e-010	31.5.2013 10:08:27	851,550	1,398584e-011	31.5.2013 10:08:28	852,089	4,862642e-012	
31.5.2013 10:08:29	852,628	1,624927e-011	31.5.2013 10:08:29	853,169	8,517536e-013	31.5.2013 10:08:30	853,711	1,498651e-010	31.5.2013 10:08:30	854,250	1,390703e-011	31.5.2013 10:08:31	854,791	4,859343e-012	
31.5.2013 10:08:31	855,332	1,623117e-011	31.5.2013 10:08:32	855,872	8,518655e-013	31.5.2013 10:08:32	856,414	1,504252e-010	31.5.2013 10:08:33	856,951	1,395788e-011	31.5.2013 10:08:33	857,492	4,857953e-012	
31.5.2013 10:08:34	858,030	1,628436e-011	31.5.2013 10:08:34	858,573	8,534472e-013	31.5.2013 10:08:35	859,112	1,500742e-010	31.5.2013 10:08:36	859,653	1,395028e-011	31.5.2013 10:08:36	860,194	4,858963e-012	
31.5.2013 10:08:37	860,734	1,628931e-011	31.5.2013 10:08:37	861,276	8,532101e-013	31.5.2013 10:08:38	861,816	1,510859e-010	31.5.2013 10:08:38	862,355	1,393072e-011	31.5.2013 10:08:39	862,892	4,863373e-012	
31.5.2013 10:08:39	863,433	1,628095e-011	31.5.2013 10:08:40	863,973	8,484904e-013	31.5.2013 10:08:40	864,515	1,511253e-010	31.5.2013 10:08:41	865,052	1,402649e-011	31.5.2013 10:08:41	865,593	4,857622e-012	
31.5.2013 10:08:42	866,131	1,625409e-011	31.5.2013 10:08:43	866,672	8,515997e-013	31.5.2013 10:08:43	867,210	1,508482e-010	31.5.2013 10:08:44	867,750	1,398230e-011	31.5.2013 10:08:44	868,290	4,867239e-012	
31.5.2013 10:08:45	868,829	1,630927e-011	31.5.2013 10:08:45	869,372	8,531153e-013	31.5.2013 10:08:46	869,911	1,508552e-010	31.5.2013 10:08:46	870,452	1,397919e-011	31.5.2013 10:08:47	870,991	4,866837e-012	
31.5.2013 10:08:47	871,532	1,632920e-011	31.5.2013 10:08:48	872,072	8,495324e-013	31.5.2013 10:08:49	872,612	1,503030e-010	31.5.2013 10:08:49	873,149	1,397543e-011	31.5.2013 10:08:50	873,690	4,862804e-012	
31.5.2013 10:08:50	874,228	1,629367e-011	31.5.2013 10:08:51	874,769	8,479969e-013	31.5.2013 10:08:51	875,311	1,515969e-010	31.5.2013 10:08:52	875,849	1,396835e-011	31.5.2013 10:08:52	876,388	4,859062e-012	
31.5.2013 10:08:53	876,929	1,628336e-011	31.5.2013 10:08:53	877,470	8,489458e-013	31.5.2013 10:08:54	878,009	1,511208e-010	31.5.2013 10:08:54	878,551	1,451117e-011	31.5.2013 10:08:55	879,089	4,944644e-012	
31.5.2013 10:08:56	879,629	1,614995e-011	31.5.2013 10:08:56	880,168	8,532954e-013	31.5.2013 10:08:57	880,710	1,506734e-010	31.5.2013 10:08:57	881,250	1,399139e-011	31.5.2013 10:08:58	881,789	4,863245e-012	
31.5.2013 10:08:58	882,329	1,632645e-011	31.5.2013 10:08:59	882,868	8,511838e-013	31.5.2013 10:08:59	883,408	1,505180e-010	31.5.2013 10:09:00	883,947	1,396816e-011	31.5.2013 10:09:00	884,487	4,865424e-012	
31.5.2013 10:09:01	885,026	1,629889e-011	31.5.2013 10:09:01	885,567	8,482930e-013	31.5.2013 10:09:02	886,106	1,502716e-010	31.5.2013 10:09:03	886,646	1,393346e-011	31.5.2013 10:09:03	887,186	4,860277e-012	
31.5.2013 10:09:04	887,726	1,625268e-011	31.5.2013 10:09:04	888,267	8,463929e-013	31.5.2013 10:09:05	888,805	1,512425e-010	31.5.2013 10:09:05	889,346	1,397958e-011	31.5.2013 10:09:06	889,884	4,863895e-012	
31.5.2013 10:09:06	890,424	1,615843e-011	31.5.2013 10:09:07	890,963	8,469949e-013	31.5.2013 10:09:07	891,504	1,498489e-010	31.5.2013 10:09:08	892,042	1,394750e-011	31.5.2013 10:09:08	892,582	4,855081e-012	
31.5.2013 10:09:09	893,122	1,623705e-011	31.5.2013 10:09:10	893,662	8,440295e-013	31.5.2013 10:09:10	894,202	1,504637e-010	31.5.2013 10:09:11	894,740	1,397076e-011	31.5.2013 10:09:11	895,281	4,863342e-012	
31.5.2013 10:09:12	895,821	1,621231e-011	31.5.2013 10:09:12	896,363	8,458355e-013	31.5.2013 10:09:13	896,903	1,499588e-010	31.5.2013 10:09:13	897,444	1,391720e-011	31.5.2013 10:09:14	897,984	4,856235e-012	
31.5.2013 10:09:14	898,526	1,625500e-011	31.5.2013 10:09:15	899,066	8,479908e-013	31.5.2013 10:09:16	899,606	1,506608e-010	31.5.2013 10:09:16	900,149	1,396707e-011	31.5.2013 10:09:17	900,687	4,861905e-012	
31.5.2013 10:09:17	901,228	1,628941e-011	31.5.2013 10:09:18	901,767	8,461541e-013	31.5.2013 10:09:18	902,308	1,506482e-010	31.5.2013 10:09:19	902,846	1,397583e-011	31.5.2013 10:09:19	903,387	4,859911e-012	
31.5.2013 10:09:20	903,927	1,632452e-011	31.5.2013 10:09:20	904,469	8,469710e-013	31.5.2013 10:09:21	905,007	1,501902e-010	31.5.2013 10:09:21	905,547	1,398181e-011	31.5.2013 10:09:22	906,086	4,859821e-012	
31.5.2013 10:09:23	906,626	1,629424e-011	31.5.2013 10:09:23	907,166	8,456592e-013	31.5.2013 10:09:24	907,705	1,514199e-010	31.5.2013 10:09:24	908,243	1,393215e-011	31.5.2013 10:09:25	908,781	4,861248e-012	
31.5.2013 10:09:25	909,321	1,627178e-011	31.5.2013 10:09:26	909,861	8,470539e-013	31.5.2013 10:09:26	910,400	1,510045e-010	31.5.2013 10:09:27	910,940	1,402085e-011	31.5.2013 10:09:27	911,480	4,858638e-012	
31.5.2013 10:09:28	912,022	1,622546e-011	31.5.2013 10:09:28	912,562	8,487821e-013	31.5.2013 10:09:29	913,102	1,507909e-010	31.5.2013 10:09:30	913,641	1,400406e-011	31.5.2013 10:09:30	914,182	4,863939e-012	
31.5.2013 10:09:31	914,720	1,631793e-011	31.5.2013 10:09:31	915,261	8,496728e-013	31.5.2013 10:09:32	915,800	1,506980e-010	31.5.2013 10:09:32	916,341	1,397476e-011	31.5.2013 10:09:33	916,879	4,866037e-012	
31.5.2013 10:09:33	917,419	1,632187e-011	31.5.2013 10:09:34	917,959	8,429820e-013	31.5.2013 10:09:34	918,498	1,503794e-010	31.5.2013 10:09:35	919,039	1,396151e-011	31.5.2013 10:09:35	919,578	4,862432e-012	
31.5.2013 10:09:36	920,119	1,628379e-011	31.5.2013 10:09:37	920,657	8,463443e-013	31.5.2013 10:09:37	921,196	1,513484e-010	31.5.2013 10:09:38	921,735	1,396674e-011	31.5.2013 10:09:38	922,276	4,861865e-012	
31.5.2013 10:09:39	922,815	1,626227e-011	31.5.2013 10:09:39	923,357	8,404745e-013	31.5.2013 10:09:40	923,895	1,508449e-010	31.5.2013 10:09:40	924,436	1,401328e-011	31.5.2013 10:09:41	924,975	5,143225e-012	
31.5.2013 10:09:41	925,514	1,591372e-011	31.5.2013 10:09:42	926,056	8,500017e-013	31.5.2013 10:09:42	926,594	1,505225e-010	31.5.2013 10:09:43	927,135	1,395620e-011	31.5.2013 10:09:44	927,674	4,869927e-012	
31.5.2013 10:09:44	928,214	1,631416e-011	31.5.2013 10:09:45	928,754	8,446933e-013	31.5.2013 10:09:45	929,294	1,503059e-010	31.5.2013 10:09:46	929,833	1,396038e-011	31.5.2013 10:09:46	930,372	4,863969e-012	
31.5.2013 10:09:47	930,911	1,628175e-011	31.5.2013 10:09:47	931,451	8,408307e-013	31.5.2013 10:09:48	931,991	1,505617e-010	31.5.2013 10:09:48	932,529	1,394021e-011	31.5.2013 10:09:49	933,071	4,863610e-012	
31.5.2013 10:09:50	933,610	1,627100e-011	31.5.2013 10:09:50	934,151	8,451584e-013	31.5.2013 10:09:51	934,689	1,511662e-010	31.5.2013 10:09:51	935,228	1,398431e-011	31.5.2013 10:09:52	935,766	4,866915e-012	
31.5.2013 10:09:52	936,306	1,627519e-011	31.5.2013 10:09:53	936,849	8,412944e-013	31.5.2013 10:09:53	937,388	1,509435e-010	31.5.2013 10:09:54	937,927	1,400250e-011	31.5.2013 10:09:54	938,468	4,870603e-012	
31.5.2013 10:09:55	939,009	1,620303e-011	31.5.2013 10:09:55	939,548	8,416690e-013	31.5.2013 10:09:56	940,089	1,501328e-010	31.5.2013 10:09:57	940,627	1,394210e-011	31.5.2013 10:09:57	941,167	4,862664e-012	
31.5.2013 10:09:58	941,706	1,627241e-011	31.5.2013 10:09:58	942,248	8,378549e-013	31.5.2013 10:09:59	942,788	1,507261e-010	31.5.2013 10:09:59	943,327	1,397653e-011	31.5.2013 10:10:00	943,868	4,860785e-012	
31.5.2013 10:10:00	944,406	1,632185e-011	31.5.2013 10:10:01	944,950	8,384200e-013	31.5.2013 10:10:01	945,489	1,502115e-010	31.5.2013 10:10:02	946,028	1,393048e-011	31.5.2013 10:10:02	946,567	4,859339e-012	
31.5.2013 10:10:03	947,107	1,626047e-011	31.5.2013 10:10:04	947,646	8,449501e-013	31.5.2013 10:10:04	948,185	1,507209e-010	31.5.2013 10:10:05	948,725	1,396280e-011	31.5.2013 10:10:05	949,264	4,864330e-012	
31.5.2013 10:10:06	949,804	1,631413e-011	31.5.2013 10:10:06	950,343	8,413308e-013	31.5.2013 10:10:07	950,884	1,503513e-010	31.5.2013 10:10:07	951,421	1,397504e-011	31.5.2013 10:10:08	951,963	4,864313e-012	
31.5.2013 10:10:08	952,501	1,629410e-011	31.5.2013 10:10:09	953,041	8,428165e-013	31.5.2013 10:10:09	953,579	1,513124e-010	31.5.2013 10:10:10	954,118	1,403037e-011	31.5.2013 10:10:11	954,657	4,861991e-012	
31.5.2013 10:10:11	955,196	1,626328e-011	31.5.2013 10:10:12	955,738	8,438786e-013	31.5.2013 10:10:12	956,276	1,507497e-010	31.5.2013 10:10:13	956,816	1,398230e-011	31.5.2013 10:10:13	957,356	4,869780e-012	
31.5.2013 10:10:14	957,896	1,622605e-011	31.5.2013 10:10:14	958,437	8,407129e-013	31.5.2013 10:10:15	958,977	1,505671e-010	31.5.2013 10:10:15	959,517	1,396853e-011	31.5.2013 10:10:16	960,057	4,867745e-012	
31.5.2013 10:10:16	960,597	1,632902e-011	31.5.2013 10:10:17	961,137	8,405230e-013	31.5.2013 10:10:18	961,679	1,500220e-010	31.5.2013 10:10:18	962,217	1,395495e-011	31.5.2013 10:10:19	962,757	4,868211e-012	
31.5.2013 10:10:19	963,295	1,626462e-011	31.5.2013 10:10:20	963,837	8,416928e-013	31.5.2013 10:10:20	964,377	1,510778e-010	31.5.2013 10:10:21	964,917	1,392723e-011	31.5.2013 10:10:21	965,455	4,862724e-012	
31.5.2013 10:10:22	965,996	1,626694e-011	31.5.2013 10:10:22	966,537	8,432765e-013	31.5.2013 10:10:23	967,076	1,510273e-010	31.5.2013 10:10:24	967,615	1,402472e-011	31.5.2013 10:10:24	968,154	4,866748e-012	
31.5.2013 10:10:25	968,695	1,623630e-011	31.5.2013 10:10:25	969,236	8,421087e-013	31.5.2013 10:10:26	969,776	1,507828e-010	31.5.2013 10:10:26	970,314	1,398974e-011	31.5.2013 10:10:27	970,856	4,866336e-012	
31.5.2013 10:10:27	971,396	1,630729e-011	31.5.2013 10:10:28	971,937	8,427460e-013	31.5.2013 10:10:28	972,476	1,501679e-010	31.5.2013 10:10:29	973,016	1,391838e-011	31.5.2013 10:10:29	973,558	4,865271e-012	
31.5.2013 10:10:30	974,095	1,627033e-011	31.5.2013 10:10:31	974,636	8,359418e-013	31.5.2013 10:10:31	975,176	1,507466e-010	31.5.2013 10:10:32	975,716	1,397042e-011	31.5.2013 10:10:32	976,255	4,870405e-012	
31.5.2013 10:10:33	976,793	1,629444e-011	31.5.2013 10:10:33	977,333	8,384122e-013	31.5.2013 10:10:34	977,875	1,506840e-010	31.5.2013 10:10:34	978,415	1,394634e-011	31.5.2013 10:10:35	978,955	4,862727e-012	
31.5.2013 10:10:35	979,494	1,628208e-011	31.5.2013 10:10:36	980,034	8,381563e-013	31.5.2013 10:10:36	980,575	1,512288e-010	31.5.2013 10:10:37	981,114	1,397568e-011	31.5.2013 10:10:38	981,654	4,866288e-012	
31.5.2013 10:10:38	982,194	1,627738e-011	31.5.2013 10:10:39	982,735	8,382530e-013	31.5.2013 10:10:39	983,274	1,509861e-010	31.5.2013 10:10:40	983,815	1,401675e-011	31.5.2013 10:10:40	984,355	4,865796e-012	
31.5.2013 10:10:41	984,894	1,620638e-011	31.5.2013 10:10:41	985,434	8,415523e-013	31.5.2013 10:10:42	985,975	1,501452e-010	31.5.2013 10:10:42	986,517	1,391195e-011	31.5.2013 10:10:43	987,055	4,861144e-012	
