Sourcefile	20130603 161637 Tomas CO2+ethylene_faraday.qmp
Exporttime	3.6.2013 19:04:39

Start Time	3.6.2013 16:17:26,697
End Time  	3.6.2013 18:00:04,096

		14			26			32			40			44	
3.6.2013 16:17:56	29,838	1,734666e-011	3.6.2013 16:17:57	30,379	7,419231e-013	3.6.2013 16:17:57	30,918	1,558427e-010	3.6.2013 16:17:58	31,456	1,446258e-011	3.6.2013 16:17:58	31,994	5,290293e-012	
3.6.2013 16:17:59	32,534	1,742830e-011	3.6.2013 16:17:59	33,073	7,415132e-013	3.6.2013 16:18:00	33,613	1,560197e-010	3.6.2013 16:18:00	34,151	1,448404e-011	3.6.2013 16:18:01	34,692	5,286471e-012	
3.6.2013 16:18:01	35,230	1,735564e-011	3.6.2013 16:18:02	35,771	7,403526e-013	3.6.2013 16:18:03	36,309	1,559089e-010	3.6.2013 16:18:03	36,849	1,446097e-011	3.6.2013 16:18:04	37,390	5,287610e-012	
3.6.2013 16:18:04	37,929	1,747921e-011	3.6.2013 16:18:05	38,471	7,432284e-013	3.6.2013 16:18:05	39,010	1,553739e-010	3.6.2013 16:18:06	39,551	1,441390e-011	3.6.2013 16:18:06	40,090	5,283405e-012	
3.6.2013 16:18:07	40,631	1,732850e-011	3.6.2013 16:18:07	41,171	7,465760e-013	3.6.2013 16:18:08	41,711	1,552432e-010	3.6.2013 16:18:08	42,252	1,442919e-011	3.6.2013 16:18:09	42,792	5,285066e-012	
3.6.2013 16:18:10	43,332	1,736481e-011	3.6.2013 16:18:10	43,871	7,426655e-013	3.6.2013 16:18:11	44,410	1,557765e-010	3.6.2013 16:18:11	44,949	1,443895e-011	3.6.2013 16:18:12	45,489	5,286772e-012	
3.6.2013 16:18:12	46,027	1,744360e-011	3.6.2013 16:18:13	46,568	7,414353e-013	3.6.2013 16:18:13	47,107	1,553648e-010	3.6.2013 16:18:14	47,647	1,440660e-011	3.6.2013 16:18:14	48,186	5,283070e-012	
3.6.2013 16:18:15	48,727	1,732169e-011	3.6.2013 16:18:15	49,266	7,467410e-013	3.6.2013 16:18:16	49,806	1,557374e-010	3.6.2013 16:18:17	50,346	1,446011e-011	3.6.2013 16:18:17	50,885	5,282620e-012	
3.6.2013 16:18:18	51,425	1,740202e-011	3.6.2013 16:18:18	51,964	7,423511e-013	3.6.2013 16:18:19	52,503	1,558678e-010	3.6.2013 16:18:19	53,042	1,448944e-011	3.6.2013 16:18:20	53,583	5,283999e-012	
3.6.2013 16:18:20	54,120	1,734473e-011	3.6.2013 16:18:21	54,662	7,417693e-013	3.6.2013 16:18:21	55,200	1,557985e-010	3.6.2013 16:18:22	55,740	1,445153e-011	3.6.2013 16:18:22	56,280	5,283232e-012	
3.6.2013 16:18:23	56,819	1,745811e-011	3.6.2013 16:18:24	57,359	7,387902e-013	3.6.2013 16:18:24	57,898	1,553504e-010	3.6.2013 16:18:25	58,438	1,441991e-011	3.6.2013 16:18:25	58,977	5,276616e-012	
3.6.2013 16:18:26	59,517	1,732620e-011	3.6.2013 16:18:26	60,056	7,437946e-013	3.6.2013 16:18:27	60,596	1,557573e-010	3.6.2013 16:18:27	61,133	1,443908e-011	3.6.2013 16:18:28	61,673	5,279287e-012	
3.6.2013 16:18:28	62,213	1,740489e-011	3.6.2013 16:18:29	62,753	7,421090e-013	3.6.2013 16:18:29	63,293	1,558840e-010	3.6.2013 16:18:30	63,831	1,446957e-011	3.6.2013 16:18:31	64,371	5,282527e-012	
3.6.2013 16:18:31	64,910	1,735703e-011	3.6.2013 16:18:32	65,451	7,432085e-013	3.6.2013 16:18:32	65,989	1,552756e-010	3.6.2013 16:18:33	66,530	1,441176e-011	3.6.2013 16:18:33	67,069	5,273393e-012	
3.6.2013 16:18:34	67,609	1,739070e-011	3.6.2013 16:18:34	68,150	7,427506e-013	3.6.2013 16:18:35	68,690	1,558107e-010	3.6.2013 16:18:35	69,230	1,444940e-011	3.6.2013 16:18:36	69,768	5,280023e-012	
3.6.2013 16:18:37	70,308	1,740654e-011	3.6.2013 16:18:37	70,847	7,428500e-013	3.6.2013 16:18:38	71,387	1,562865e-010	3.6.2013 16:18:38	71,925	1,442998e-011	3.6.2013 16:18:39	72,465	5,275230e-012	
3.6.2013 16:18:39	73,003	1,733415e-011	3.6.2013 16:18:40	73,543	7,429402e-013	3.6.2013 16:18:40	74,084	1,552093e-010	3.6.2013 16:18:41	74,623	1,442885e-011	3.6.2013 16:18:41	75,162	5,277401e-012	
3.6.2013 16:18:42	75,701	1,739833e-011	3.6.2013 16:18:42	76,243	7,422288e-013	3.6.2013 16:18:43	76,780	1,558329e-010	3.6.2013 16:18:44	77,320	1,445263e-011	3.6.2013 16:18:44	77,859	5,277688e-012	
3.6.2013 16:18:45	78,399	1,744754e-011	3.6.2013 16:18:45	78,939	7,422906e-013	3.6.2013 16:18:46	79,479	1,553127e-010	3.6.2013 16:18:46	80,020	1,440523e-011	3.6.2013 16:18:47	80,557	5,275413e-012	
3.6.2013 16:18:47	81,098	1,731785e-011	3.6.2013 16:18:48	81,638	7,437561e-013	3.6.2013 16:18:48	82,179	1,556785e-010	3.6.2013 16:18:49	82,716	1,443615e-011	3.6.2013 16:18:49	83,257	5,275073e-012	
3.6.2013 16:18:50	83,796	1,740242e-011	3.6.2013 16:18:51	84,337	7,421544e-013	3.6.2013 16:18:51	84,876	1,559211e-010	3.6.2013 16:18:52	85,414	1,445511e-011	3.6.2013 16:18:52	85,954	5,277671e-012	
3.6.2013 16:18:53	86,493	1,733213e-011	3.6.2013 16:18:53	87,034	7,378068e-013	3.6.2013 16:18:54	87,571	1,557605e-010	3.6.2013 16:18:54	88,111	1,444659e-011	3.6.2013 16:18:55	88,651	5,279562e-012	
3.6.2013 16:18:55	89,190	1,743612e-011	3.6.2013 16:18:56	89,729	7,427653e-013	3.6.2013 16:18:56	90,270	1,551651e-010	3.6.2013 16:18:57	90,809	1,443053e-011	3.6.2013 16:18:58	91,351	5,273088e-012	
3.6.2013 16:18:58	91,891	1,731337e-011	3.6.2013 16:18:59	92,430	7,413444e-013	3.6.2013 16:18:59	92,971	1,556870e-010	3.6.2013 16:19:00	93,510	1,443805e-011	3.6.2013 16:19:00	94,050	5,275538e-012	
3.6.2013 16:19:01	94,588	1,741155e-011	3.6.2013 16:19:01	95,129	7,408832e-013	3.6.2013 16:19:02	95,670	1,559514e-010	3.6.2013 16:19:02	96,209	1,447510e-011	3.6.2013 16:19:03	96,747	5,280564e-012	
3.6.2013 16:19:03	97,286	1,734052e-011	3.6.2013 16:19:04	97,827	7,422011e-013	3.6.2013 16:19:05	98,366	1,552970e-010	3.6.2013 16:19:05	98,906	1,441927e-011	3.6.2013 16:19:06	99,444	5,275143e-012	
3.6.2013 16:19:06	99,985	1,739202e-011	3.6.2013 16:19:07	100,523	7,377738e-013	3.6.2013 16:19:07	101,065	1,557572e-010	3.6.2013 16:19:08	101,603	1,445485e-011	3.6.2013 16:19:08	102,142	5,277556e-012	
3.6.2013 16:19:09	102,680	1,741335e-011	3.6.2013 16:19:09	103,220	7,423899e-013	3.6.2013 16:19:10	103,760	1,561782e-010	3.6.2013 16:19:10	104,298	1,442638e-011	3.6.2013 16:19:11	104,839	5,276642e-012	
3.6.2013 16:19:12	105,377	1,741107e-011	3.6.2013 16:19:12	105,919	7,420069e-013	3.6.2013 16:19:13	106,456	1,561534e-010	3.6.2013 16:19:13	106,996	1,448645e-011	3.6.2013 16:19:14	107,535	5,278351e-012	
3.6.2013 16:19:14	108,075	1,734672e-011	3.6.2013 16:19:15	108,614	7,432486e-013	3.6.2013 16:19:15	109,155	1,553400e-010	3.6.2013 16:19:16	109,694	1,442644e-011	3.6.2013 16:19:16	110,235	5,275131e-012	
3.6.2013 16:19:17	110,775	1,740899e-011	3.6.2013 16:19:18	111,315	7,392741e-013	3.6.2013 16:19:18	111,855	1,558250e-010	3.6.2013 16:19:19	112,394	1,447894e-011	3.6.2013 16:19:19	112,936	5,278241e-012	
3.6.2013 16:19:20	113,474	1,742437e-011	3.6.2013 16:19:20	114,015	7,425302e-013	3.6.2013 16:19:21	114,554	1,561631e-010	3.6.2013 16:19:21	115,094	1,442303e-011	3.6.2013 16:19:22	115,634	5,281264e-012	
3.6.2013 16:19:22	116,173	1,741131e-011	3.6.2013 16:19:23	116,714	7,415989e-013	3.6.2013 16:19:23	117,253	1,561461e-010	3.6.2013 16:19:24	117,794	1,448794e-011	3.6.2013 16:19:25	118,332	5,278709e-012	
3.6.2013 16:19:25	118,873	1,737966e-011	3.6.2013 16:19:26	119,412	7,484550e-013	3.6.2013 16:19:26	119,952	1,551013e-010	3.6.2013 16:19:27	120,491	1,440755e-011	3.6.2013 16:19:27	121,031	5,278965e-012	
3.6.2013 16:19:28	121,570	1,737447e-011	3.6.2013 16:19:28	122,111	7,379987e-013	3.6.2013 16:19:29	122,650	1,555719e-010	3.6.2013 16:19:29	123,189	1,442684e-011	3.6.2013 16:19:30	123,730	5,278466e-012	
3.6.2013 16:19:30	124,268	1,738194e-011	3.6.2013 16:19:31	124,810	7,409124e-013	3.6.2013 16:19:32	125,349	1,560447e-010	3.6.2013 16:19:32	125,888	1,440255e-011	3.6.2013 16:19:33	126,426	5,274069e-012	
3.6.2013 16:19:33	126,966	1,729821e-011	3.6.2013 16:19:34	127,506	7,391927e-013	3.6.2013 16:19:34	128,045	1,551223e-010	3.6.2013 16:19:35	128,584	1,444638e-011	3.6.2013 16:19:35	129,122	5,276727e-012	
3.6.2013 16:19:36	129,661	1,738157e-011	3.6.2013 16:19:36	130,201	7,398739e-013	3.6.2013 16:19:37	130,743	1,557243e-010	3.6.2013 16:19:37	131,281	1,446799e-011	3.6.2013 16:19:38	131,821	5,278509e-012	
3.6.2013 16:19:39	132,360	1,743838e-011	3.6.2013 16:19:39	132,903	7,391543e-013	3.6.2013 16:19:40	133,440	1,551651e-010	3.6.2013 16:19:40	133,979	1,439678e-011	3.6.2013 16:19:41	134,519	5,276744e-012	
3.6.2013 16:19:41	135,058	1,730601e-011	3.6.2013 16:19:42	135,600	7,408937e-013	3.6.2013 16:19:42	136,137	1,556293e-010	3.6.2013 16:19:43	136,676	1,442894e-011	3.6.2013 16:19:43	137,215	5,273461e-012	
3.6.2013 16:19:44	137,754	1,738347e-011	3.6.2013 16:19:44	138,293	7,398114e-013	3.6.2013 16:19:45	138,834	1,558479e-010	3.6.2013 16:19:46	139,372	1,446271e-011	3.6.2013 16:19:46	139,911	5,269753e-012	
3.6.2013 16:19:47	140,450	1,734600e-011	3.6.2013 16:19:47	140,992	7,410719e-013	3.6.2013 16:19:48	141,532	1,557975e-010	3.6.2013 16:19:48	142,070	1,445370e-011	3.6.2013 16:19:49	142,610	5,282064e-012	
3.6.2013 16:19:49	143,149	1,734205e-011	3.6.2013 16:19:50	143,691	7,401598e-013	3.6.2013 16:19:50	144,229	1,557120e-010	3.6.2013 16:19:51	144,768	1,444604e-011	3.6.2013 16:19:52	145,306	5,274827e-012	
3.6.2013 16:19:52	145,845	1,743054e-011	3.6.2013 16:19:53	146,385	7,414054e-013	3.6.2013 16:19:53	146,925	1,552146e-010	3.6.2013 16:19:54	147,463	1,443044e-011	3.6.2013 16:19:54	148,001	5,274110e-012	
3.6.2013 16:19:55	148,541	1,739450e-011	3.6.2013 16:19:55	149,081	7,416457e-013	3.6.2013 16:19:56	149,621	1,563832e-010	3.6.2013 16:19:56	150,158	1,441747e-011	3.6.2013 16:19:57	150,698	5,271917e-012	
3.6.2013 16:19:57	151,236	1,730995e-011	3.6.2013 16:19:58	151,776	7,429606e-013	3.6.2013 16:19:59	152,314	1,550938e-010	3.6.2013 16:19:59	152,855	1,439259e-011	3.6.2013 16:20:00	153,394	5,266455e-012	
3.6.2013 16:20:00	153,933	1,736305e-011	3.6.2013 16:20:01	154,473	7,424615e-013	3.6.2013 16:20:01	155,011	1,556422e-010	3.6.2013 16:20:02	155,551	1,443645e-011	3.6.2013 16:20:02	156,090	5,274259e-012	
3.6.2013 16:20:03	156,628	1,737867e-011	3.6.2013 16:20:03	157,168	7,422241e-013	3.6.2013 16:20:04	157,708	1,560521e-010	3.6.2013 16:20:04	158,247	1,441949e-011	3.6.2013 16:20:05	158,787	5,571332e-012	
3.6.2013 16:20:06	159,326	1,720068e-011	3.6.2013 16:20:06	159,867	7,423597e-013	3.6.2013 16:20:07	160,405	1,548684e-010	3.6.2013 16:20:07	160,944	1,438530e-011	3.6.2013 16:20:08	161,484	5,274755e-012	
3.6.2013 16:20:08	162,022	1,733634e-011	3.6.2013 16:20:09	162,564	7,453112e-013	3.6.2013 16:20:09	163,103	1,556077e-010	3.6.2013 16:20:10	163,643	1,444086e-011	3.6.2013 16:20:10	164,182	5,270926e-012	
3.6.2013 16:20:11	164,722	1,740655e-011	3.6.2013 16:20:11	165,263	7,393363e-013	3.6.2013 16:20:12	165,802	1,551284e-010	3.6.2013 16:20:13	166,342	1,438399e-011	3.6.2013 16:20:13	166,881	5,270413e-012	
3.6.2013 16:20:14	167,421	1,729102e-011	3.6.2013 16:20:14	167,960	7,414410e-013	3.6.2013 16:20:15	168,500	1,555684e-010	3.6.2013 16:20:15	169,038	1,441823e-011	3.6.2013 16:20:16	169,579	5,280458e-012	
3.6.2013 16:20:16	170,116	1,737346e-011	3.6.2013 16:20:17	170,658	7,410977e-013	3.6.2013 16:20:17	171,197	1,556703e-010	3.6.2013 16:20:18	171,737	1,443624e-011	3.6.2013 16:20:18	172,277	5,329506e-012	
3.6.2013 16:20:19	172,816	1,731722e-011	3.6.2013 16:20:20	173,358	7,511526e-013	3.6.2013 16:20:20	173,896	1,546893e-010	3.6.2013 16:20:21	174,436	1,434962e-011	3.6.2013 16:20:21	174,975	5,467397e-012	
3.6.2013 16:20:22	175,515	1,739458e-011	3.6.2013 16:20:22	176,055	7,837177e-013	3.6.2013 16:20:23	176,595	1,547663e-010	3.6.2013 16:20:23	177,134	1,436513e-011	3.6.2013 16:20:24	177,675	5,703360e-012	
3.6.2013 16:20:24	178,214	1,741625e-011	3.6.2013 16:20:25	178,753	8,311602e-013	3.6.2013 16:20:25	179,295	1,544391e-010	3.6.2013 16:20:26	179,832	1,426328e-011	3.6.2013 16:20:27	180,372	6,024642e-012	
3.6.2013 16:20:27	180,909	1,736538e-011	3.6.2013 16:20:28	181,450	9,109924e-013	3.6.2013 16:20:28	181,987	1,526565e-010	3.6.2013 16:20:29	182,528	1,421322e-011	3.6.2013 16:20:29	183,065	6,363343e-012	
3.6.2013 16:20:30	183,604	1,746832e-011	3.6.2013 16:20:30	184,144	1,011147e-012	3.6.2013 16:20:31	184,684	1,523302e-010	3.6.2013 16:20:31	185,224	1,416213e-011	3.6.2013 16:20:32	185,763	6,672156e-012	
3.6.2013 16:20:33	186,303	1,754205e-011	3.6.2013 16:20:33	186,843	1,118407e-012	3.6.2013 16:20:34	187,383	1,511412e-010	3.6.2013 16:20:34	187,921	1,408515e-011	3.6.2013 16:20:35	188,462	6,924041e-012	
3.6.2013 16:20:35	189,000	1,756837e-011	3.6.2013 16:20:36	189,540	1,235411e-012	3.6.2013 16:20:36	190,079	1,504270e-010	3.6.2013 16:20:37	190,619	1,399575e-011	3.6.2013 16:20:37	191,157	7,100591e-012	
3.6.2013 16:20:38	191,697	1,757097e-011	3.6.2013 16:20:38	192,237	1,340405e-012	3.6.2013 16:20:39	192,776	1,503632e-010	3.6.2013 16:20:40	193,316	1,398870e-011	3.6.2013 16:20:40	193,854	7,205087e-012	
3.6.2013 16:20:41	194,394	1,758268e-011	3.6.2013 16:20:41	194,934	1,522620e-012	3.6.2013 16:20:42	195,474	1,494106e-010	3.6.2013 16:20:42	196,012	1,394699e-011	3.6.2013 16:20:43	196,552	7,262727e-012	
3.6.2013 16:20:43	197,092	1,756022e-011	3.6.2013 16:20:44	197,631	1,613753e-012	3.6.2013 16:20:44	198,172	1,489175e-010	3.6.2013 16:20:45	198,711	1,387654e-011	3.6.2013 16:20:45	199,250	7,255966e-012	
3.6.2013 16:20:46	199,789	1,766362e-011	3.6.2013 16:20:47	200,329	1,693413e-012	3.6.2013 16:20:47	200,868	1,481568e-010	3.6.2013 16:20:48	201,407	1,382844e-011	3.6.2013 16:20:48	201,947	7,229124e-012	
3.6.2013 16:20:49	202,489	1,764323e-011	3.6.2013 16:20:49	203,028	1,764367e-012	3.6.2013 16:20:50	203,569	1,487655e-010	3.6.2013 16:20:50	204,108	1,381665e-011	3.6.2013 16:20:51	204,646	7,182483e-012	
3.6.2013 16:20:51	205,186	1,764580e-011	3.6.2013 16:20:52	205,724	1,818968e-012	3.6.2013 16:20:52	206,264	1,480708e-010	3.6.2013 16:20:53	206,802	1,380833e-011	3.6.2013 16:20:54	207,343	7,114054e-012	
3.6.2013 16:20:54	207,882	1,763513e-011	3.6.2013 16:20:55	208,422	1,862682e-012	3.6.2013 16:20:55	208,961	1,473779e-010	3.6.2013 16:20:56	209,500	1,371979e-011	3.6.2013 16:20:56	210,040	7,027675e-012	
3.6.2013 16:20:57	210,578	1,759950e-011	3.6.2013 16:20:57	211,119	1,899082e-012	3.6.2013 16:20:58	211,657	1,475031e-010	3.6.2013 16:20:58	212,199	1,373443e-011	3.6.2013 16:20:59	212,738	6,948055e-012	
3.6.2013 16:20:59	213,278	1,766138e-011	3.6.2013 16:21:00	213,817	1,932027e-012	3.6.2013 16:21:01	214,356	1,476660e-010	3.6.2013 16:21:01	214,896	1,375403e-011	3.6.2013 16:21:02	215,435	6,867709e-012	
3.6.2013 16:21:02	215,975	1,772473e-011	3.6.2013 16:21:03	216,513	1,955073e-012	3.6.2013 16:21:03	217,053	1,473425e-010	3.6.2013 16:21:04	217,593	1,372522e-011	3.6.2013 16:21:04	218,132	6,791096e-012	
3.6.2013 16:21:05	218,670	1,771267e-011	3.6.2013 16:21:05	219,211	1,975549e-012	3.6.2013 16:21:06	219,751	1,475910e-010	3.6.2013 16:21:06	220,291	1,370556e-011	3.6.2013 16:21:07	220,829	6,715870e-012	
3.6.2013 16:21:08	221,370	1,767708e-011	3.6.2013 16:21:08	221,909	1,990798e-012	3.6.2013 16:21:09	222,449	1,477441e-010	3.6.2013 16:21:09	222,988	1,376834e-011	3.6.2013 16:21:10	223,526	6,640294e-012	
3.6.2013 16:21:10	224,065	1,765188e-011	3.6.2013 16:21:11	224,604	1,999507e-012	3.6.2013 16:21:11	225,145	1,474639e-010	3.6.2013 16:21:12	225,684	1,372558e-011	3.6.2013 16:21:12	226,224	6,576994e-012	
3.6.2013 16:21:13	226,763	1,775900e-011	3.6.2013 16:21:13	227,302	2,008027e-012	3.6.2013 16:21:14	227,841	1,472492e-010	3.6.2013 16:21:15	228,380	1,371483e-011	3.6.2013 16:21:15	228,919	6,517786e-012	
3.6.2013 16:21:16	229,457	1,770660e-011	3.6.2013 16:21:16	229,998	2,014579e-012	3.6.2013 16:21:17	230,536	1,478119e-010	3.6.2013 16:21:17	231,077	1,368175e-011	3.6.2013 16:21:18	231,616	6,466519e-012	
3.6.2013 16:21:18	232,156	1,768324e-011	3.6.2013 16:21:19	232,694	2,023434e-012	3.6.2013 16:21:19	233,233	1,543234e-010	3.6.2013 16:21:20	233,771	1,371566e-011	3.6.2013 16:21:21	234,311	6,433782e-012	
3.6.2013 16:21:21	234,850	1,757576e-011	3.6.2013 16:21:22	235,390	2,021945e-012	3.6.2013 16:21:22	235,928	1,466661e-010	3.6.2013 16:21:23	236,466	1,366680e-011	3.6.2013 16:21:23	237,007	6,398001e-012	
3.6.2013 16:21:24	237,545	1,758565e-011	3.6.2013 16:21:24	238,085	2,029156e-012	3.6.2013 16:21:25	238,622	1,472112e-010	3.6.2013 16:21:25	239,163	1,370086e-011	3.6.2013 16:21:26	239,701	6,375386e-012	
3.6.2013 16:21:26	240,241	1,767757e-011	3.6.2013 16:21:27	240,779	2,035237e-012	3.6.2013 16:21:28	241,319	1,473358e-010	3.6.2013 16:21:28	241,859	1,371222e-011	3.6.2013 16:21:29	242,397	6,373086e-012	
3.6.2013 16:21:29	242,937	1,761732e-011	3.6.2013 16:21:30	243,476	2,034572e-012	3.6.2013 16:21:30	244,016	1,467330e-010	3.6.2013 16:21:31	244,554	1,367086e-011	3.6.2013 16:21:31	245,095	6,361245e-012	
3.6.2013 16:21:32	245,634	1,761391e-011	3.6.2013 16:21:32	246,173	2,034525e-012	3.6.2013 16:21:33	246,712	1,472260e-010	3.6.2013 16:21:33	247,251	1,371246e-011	3.6.2013 16:21:34	247,789	6,372257e-012	
3.6.2013 16:21:35	248,326	1,768108e-011	3.6.2013 16:21:35	248,867	2,034586e-012	3.6.2013 16:21:36	249,405	1,475315e-010	3.6.2013 16:21:36	249,944	1,374585e-011	3.6.2013 16:21:37	250,483	6,383467e-012	
3.6.2013 16:21:37	251,023	1,763464e-011	3.6.2013 16:21:38	251,562	2,038926e-012	3.6.2013 16:21:38	252,102	1,473184e-010	3.6.2013 16:21:39	252,641	1,371115e-011	3.6.2013 16:21:39	253,181	6,410809e-012	
3.6.2013 16:21:40	253,721	1,769442e-011	3.6.2013 16:21:40	254,259	2,036664e-012	3.6.2013 16:21:41	254,799	1,467348e-010	3.6.2013 16:21:42	255,339	1,366262e-011	3.6.2013 16:21:42	255,879	6,434533e-012	
3.6.2013 16:21:43	256,417	1,760914e-011	3.6.2013 16:21:43	256,958	2,033202e-012	3.6.2013 16:21:44	257,497	1,472025e-010	3.6.2013 16:21:44	258,036	1,371780e-011	3.6.2013 16:21:45	258,575	6,479380e-012	
3.6.2013 16:21:45	259,115	1,767681e-011	3.6.2013 16:21:46	259,657	2,028487e-012	3.6.2013 16:21:46	260,195	1,473247e-010	3.6.2013 16:21:47	260,735	1,371157e-011	3.6.2013 16:21:47	261,273	6,517242e-012	
3.6.2013 16:21:48	261,814	1,763891e-011	3.6.2013 16:21:49	262,352	2,035270e-012	3.6.2013 16:21:49	262,891	1,472921e-010	3.6.2013 16:21:50	263,429	1,372284e-011	3.6.2013 16:21:50	263,967	6,557363e-012	
3.6.2013 16:21:51	264,505	1,773001e-011	3.6.2013 16:21:51	265,045	2,032609e-012	3.6.2013 16:21:52	265,584	1,467665e-010	3.6.2013 16:21:52	266,124	1,367627e-011	3.6.2013 16:21:53	266,663	6,597906e-012	
3.6.2013 16:21:53	267,200	1,759859e-011	3.6.2013 16:21:54	267,740	2,034904e-012	3.6.2013 16:21:54	268,278	1,469082e-010	3.6.2013 16:21:55	268,818	1,369811e-011	3.6.2013 16:21:56	269,356	6,642108e-012	
3.6.2013 16:21:56	269,897	1,766812e-011	3.6.2013 16:21:57	270,435	2,036628e-012	3.6.2013 16:21:57	270,976	1,472533e-010	3.6.2013 16:21:58	271,515	1,370654e-011	3.6.2013 16:21:58	272,055	6,686716e-012	
3.6.2013 16:21:59	272,595	1,770177e-011	3.6.2013 16:21:59	273,135	2,031238e-012	3.6.2013 16:22:00	273,676	1,466469e-010	3.6.2013 16:22:00	274,214	1,366512e-011	3.6.2013 16:22:01	274,754	6,728953e-012	
3.6.2013 16:22:01	275,294	1,758763e-011	3.6.2013 16:22:02	275,833	2,032336e-012	3.6.2013 16:22:03	276,371	1,471569e-010	3.6.2013 16:22:03	276,911	1,369223e-011	3.6.2013 16:22:04	277,450	6,773070e-012	
3.6.2013 16:22:04	277,989	1,767116e-011	3.6.2013 16:22:05	278,529	2,034018e-012	3.6.2013 16:22:05	279,068	1,474109e-010	3.6.2013 16:22:06	279,609	1,372790e-011	3.6.2013 16:22:06	280,148	6,813529e-012	
3.6.2013 16:22:07	280,689	1,763496e-011	3.6.2013 16:22:07	281,227	2,036568e-012	3.6.2013 16:22:08	281,765	1,472463e-010	3.6.2013 16:22:08	282,302	1,371060e-011	3.6.2013 16:22:09	282,842	6,852242e-012	
3.6.2013 16:22:10	283,381	1,763804e-011	3.6.2013 16:22:10	283,920	2,034154e-012	3.6.2013 16:22:11	284,459	1,472312e-010	3.6.2013 16:22:11	284,997	1,371569e-011	3.6.2013 16:22:12	285,536	6,875245e-012	
3.6.2013 16:22:12	286,071	1,771941e-011	3.6.2013 16:22:13	286,612	2,032200e-012	3.6.2013 16:22:13	287,149	1,467855e-010	3.6.2013 16:22:14	287,688	1,369210e-011	3.6.2013 16:22:14	288,227	6,908820e-012	
3.6.2013 16:22:15	288,766	1,767037e-011	3.6.2013 16:22:16	289,304	2,033992e-012	3.6.2013 16:22:16	289,843	1,476687e-010	3.6.2013 16:22:17	290,381	1,372030e-011	3.6.2013 16:22:17	290,920	6,929944e-012	
