Sourcefile	20130526 162559 Tomas CO2+ethylene_faraday.qmp
Exporttime	26.5.2013 21:26:13

Start Time	26.5.2013 16:26:31,319
End Time  	26.5.2013 21:26:13,828

		14			26			32			40			44	
26.5.2013 16:27:44	72,903	2,130381e-011	26.5.2013 16:27:44	73,440	3,348566e-012	26.5.2013 16:27:45	73,980	1,959754e-010	26.5.2013 16:27:45	74,517	1,821561e-011	26.5.2013 16:27:46	75,056	6,923039e-012	
26.5.2013 16:27:46	75,593	2,129072e-011	26.5.2013 16:27:47	76,133	3,303385e-012	26.5.2013 16:27:47	76,671	1,960034e-010	26.5.2013 16:27:48	77,210	1,820690e-011	26.5.2013 16:27:49	77,749	6,889614e-012	
26.5.2013 16:27:49	78,286	2,128531e-011	26.5.2013 16:27:50	78,825	3,260243e-012	26.5.2013 16:27:50	79,362	1,960387e-010	26.5.2013 16:27:51	79,901	1,820098e-011	26.5.2013 16:27:51	80,438	6,857381e-012	
26.5.2013 16:27:52	80,977	2,126041e-011	26.5.2013 16:27:52	81,515	3,222864e-012	26.5.2013 16:27:53	82,053	1,960551e-010	26.5.2013 16:27:53	82,591	1,821271e-011	26.5.2013 16:27:54	83,129	6,821506e-012	
26.5.2013 16:27:54	83,668	2,125125e-011	26.5.2013 16:27:55	84,205	3,188066e-012	26.5.2013 16:27:56	84,743	1,961354e-010	26.5.2013 16:27:56	85,281	1,822535e-011	26.5.2013 16:27:57	85,821	6,785661e-012	
26.5.2013 16:27:57	86,358	2,125625e-011	26.5.2013 16:27:58	86,899	3,149768e-012	26.5.2013 16:27:58	87,437	1,962596e-010	26.5.2013 16:27:59	87,977	1,822503e-011	26.5.2013 16:27:59	88,516	6,761169e-012	
26.5.2013 16:28:00	89,054	2,124963e-011	26.5.2013 16:28:00	89,594	3,117396e-012	26.5.2013 16:28:01	90,133	1,963384e-010	26.5.2013 16:28:01	90,671	1,823488e-011	26.5.2013 16:28:02	91,209	6,738060e-012	
26.5.2013 16:28:03	91,747	2,126044e-011	26.5.2013 16:28:03	92,286	3,084725e-012	26.5.2013 16:28:04	92,825	1,963967e-010	26.5.2013 16:28:04	93,364	1,824899e-011	26.5.2013 16:28:05	93,903	6,713028e-012	
26.5.2013 16:28:05	94,440	2,125159e-011	26.5.2013 16:28:06	94,980	3,054447e-012	26.5.2013 16:28:06	95,519	1,964961e-010	26.5.2013 16:28:07	96,057	1,825671e-011	26.5.2013 16:28:07	96,596	6,690848e-012	
26.5.2013 16:28:08	97,134	2,124396e-011	26.5.2013 16:28:08	97,673	3,021851e-012	26.5.2013 16:28:09	98,211	1,965904e-010	26.5.2013 16:28:10	98,750	1,825473e-011	26.5.2013 16:28:10	99,287	6,668799e-012	
26.5.2013 16:28:11	99,827	2,123156e-011	26.5.2013 16:28:11	100,365	3,000977e-012	26.5.2013 16:28:12	100,905	1,965325e-010	26.5.2013 16:28:12	101,443	1,825693e-011	26.5.2013 16:28:13	101,982	6,635657e-012	
26.5.2013 16:28:13	102,522	2,121667e-011	26.5.2013 16:28:14	103,061	2,967601e-012	26.5.2013 16:28:14	103,600	1,965407e-010	26.5.2013 16:28:15	104,138	1,825779e-011	26.5.2013 16:28:15	104,678	6,609936e-012	
26.5.2013 16:28:16	105,215	2,122476e-011	26.5.2013 16:28:17	105,755	2,945553e-012	26.5.2013 16:28:17	106,293	1,965276e-010	26.5.2013 16:28:18	106,832	1,824778e-011	26.5.2013 16:28:18	107,371	6,584659e-012	
26.5.2013 16:28:19	107,910	2,120955e-011	26.5.2013 16:28:19	108,448	2,920132e-012	26.5.2013 16:28:20	108,987	1,966148e-010	26.5.2013 16:28:20	109,526	1,826315e-011	26.5.2013 16:28:21	110,064	6,561972e-012	
26.5.2013 16:28:21	110,606	2,120132e-011	26.5.2013 16:28:22	111,145	2,898312e-012	26.5.2013 16:28:23	111,683	1,965759e-010	26.5.2013 16:28:23	112,220	1,826254e-011	26.5.2013 16:28:24	112,759	6,540805e-012	
26.5.2013 16:28:24	113,296	2,120352e-011	26.5.2013 16:28:25	113,834	2,875577e-012	26.5.2013 16:28:25	114,372	1,965950e-010	26.5.2013 16:28:26	114,910	1,826492e-011	26.5.2013 16:28:26	115,449	6,527719e-012	
26.5.2013 16:28:27	115,986	2,120312e-011	26.5.2013 16:28:27	116,525	2,856378e-012	26.5.2013 16:28:28	117,063	1,966854e-010	26.5.2013 16:28:28	117,603	1,826951e-011	26.5.2013 16:28:29	118,142	6,888912e-012	
26.5.2013 16:28:29	118,680	2,120920e-011	26.5.2013 16:28:30	119,218	2,833732e-012	26.5.2013 16:28:31	119,758	1,966182e-010	26.5.2013 16:28:31	120,298	1,828867e-011	26.5.2013 16:28:32	120,837	8,057697e-012	
26.5.2013 16:28:32	121,376	2,120431e-011	26.5.2013 16:28:33	121,914	2,813680e-012	26.5.2013 16:28:33	122,454	1,964183e-010	26.5.2013 16:28:34	122,993	1,828886e-011	26.5.2013 16:28:34	123,534	9,570846e-012	
26.5.2013 16:28:35	124,074	2,121838e-011	26.5.2013 16:28:35	124,613	2,792203e-012	26.5.2013 16:28:36	125,151	1,961659e-010	26.5.2013 16:28:37	125,692	1,827296e-011	26.5.2013 16:28:37	126,262	1,092779e-011	
26.5.2013 16:28:38	126,802	2,109805e-011	26.5.2013 16:28:38	127,341	2,774595e-012	26.5.2013 16:28:39	127,880	1,961241e-010	26.5.2013 16:28:39	128,418	1,827336e-011	26.5.2013 16:28:40	128,955	1,136717e-011	
26.5.2013 16:28:40	129,495	2,108638e-011	26.5.2013 16:28:41	130,032	2,754553e-012	26.5.2013 16:28:41	130,570	1,962428e-010	26.5.2013 16:28:42	131,108	1,827615e-011	26.5.2013 16:28:42	131,647	1,114251e-011	
26.5.2013 16:28:43	132,183	2,107736e-011	26.5.2013 16:28:44	132,720	2,741537e-012	26.5.2013 16:28:44	133,257	1,964025e-010	26.5.2013 16:28:45	133,796	1,828278e-011	26.5.2013 16:28:45	134,335	1,066165e-011	
26.5.2013 16:28:46	134,873	2,108940e-011	26.5.2013 16:28:46	135,413	2,726878e-012	26.5.2013 16:28:47	135,952	1,965819e-010	26.5.2013 16:28:47	136,490	1,828695e-011	26.5.2013 16:28:48	137,027	1,012269e-011	
26.5.2013 16:28:48	137,566	2,109584e-011	26.5.2013 16:28:49	138,104	2,710451e-012	26.5.2013 16:28:49	138,643	1,966247e-010	26.5.2013 16:28:50	139,180	1,829571e-011	26.5.2013 16:28:51	139,720	9,585522e-012	
26.5.2013 16:28:51	140,258	2,110224e-011	26.5.2013 16:28:52	140,798	2,695068e-012	26.5.2013 16:28:52	141,339	1,967328e-010	26.5.2013 16:28:53	141,877	1,830286e-011	26.5.2013 16:28:53	142,419	9,076975e-012	
26.5.2013 16:28:54	142,958	2,111598e-011	26.5.2013 16:28:54	143,497	2,684181e-012	26.5.2013 16:28:55	144,034	1,969711e-010	26.5.2013 16:28:55	144,573	1,829819e-011	26.5.2013 16:28:56	145,111	8,612647e-012	
26.5.2013 16:28:56	145,650	2,111076e-011	26.5.2013 16:28:57	146,187	2,672236e-012	26.5.2013 16:28:58	146,725	1,970423e-010	26.5.2013 16:28:58	147,265	1,830054e-011	26.5.2013 16:28:59	147,802	8,189467e-012	
26.5.2013 16:28:59	148,342	2,110764e-011	26.5.2013 16:29:00	148,878	2,657597e-012	26.5.2013 16:29:00	149,418	1,970623e-010	26.5.2013 16:29:01	149,956	1,830198e-011	26.5.2013 16:29:01	150,502	7,731193e-012	
26.5.2013 16:29:02	151,040	2,119433e-011	26.5.2013 16:29:02	151,579	2,649674e-012	26.5.2013 16:29:03	152,116	1,971008e-010	26.5.2013 16:29:03	152,654	1,830592e-011	26.5.2013 16:29:04	153,191	7,432132e-012	
26.5.2013 16:29:05	153,728	2,118016e-011	26.5.2013 16:29:05	154,267	2,635451e-012	26.5.2013 16:29:06	154,807	1,971127e-010	26.5.2013 16:29:06	155,346	1,830052e-011	26.5.2013 16:29:07	155,884	7,185937e-012	
26.5.2013 16:29:07	156,424	2,118137e-011	26.5.2013 16:29:08	156,960	2,627963e-012	26.5.2013 16:29:08	157,500	1,970761e-010	26.5.2013 16:29:09	158,039	1,830063e-011	26.5.2013 16:29:09	158,578	6,983040e-012	
26.5.2013 16:29:10	159,117	2,117333e-011	26.5.2013 16:29:10	159,655	2,614631e-012	26.5.2013 16:29:11	160,194	1,970490e-010	26.5.2013 16:29:12	160,732	1,828770e-011	26.5.2013 16:29:12	161,273	6,837930e-012	
26.5.2013 16:29:13	161,812	2,117168e-011	26.5.2013 16:29:13	162,351	2,601398e-012	26.5.2013 16:29:14	162,888	1,970312e-010	26.5.2013 16:29:14	163,428	1,828016e-011	26.5.2013 16:29:15	163,967	6,723219e-012	
26.5.2013 16:29:15	164,505	2,114046e-011	26.5.2013 16:29:16	165,043	2,592230e-012	26.5.2013 16:29:16	165,582	1,970712e-010	26.5.2013 16:29:17	166,119	1,828749e-011	26.5.2013 16:29:17	166,657	6,634811e-012	
26.5.2013 16:29:18	167,197	2,112297e-011	26.5.2013 16:29:19	167,737	2,581727e-012	26.5.2013 16:29:19	168,277	1,970294e-010	26.5.2013 16:29:20	168,817	1,828680e-011	26.5.2013 16:29:20	169,356	6,566986e-012	
26.5.2013 16:29:21	169,893	2,113250e-011	26.5.2013 16:29:21	170,431	2,570376e-012	26.5.2013 16:29:22	170,970	1,969937e-010	26.5.2013 16:29:22	171,510	1,827702e-011	26.5.2013 16:29:23	172,051	6,509706e-012	
26.5.2013 16:29:23	172,589	2,113677e-011	26.5.2013 16:29:24	173,129	2,558105e-012	26.5.2013 16:29:24	173,667	1,970324e-010	26.5.2013 16:29:25	174,207	1,827333e-011	26.5.2013 16:29:26	174,746	6,465176e-012	
26.5.2013 16:29:26	175,286	2,111216e-011	26.5.2013 16:29:27	175,823	2,551996e-012	26.5.2013 16:29:27	176,364	1,969064e-010	26.5.2013 16:29:28	176,903	1,826287e-011	26.5.2013 16:29:28	177,442	6,432092e-012	
26.5.2013 16:29:29	177,983	2,110371e-011	26.5.2013 16:29:29	178,523	2,546733e-012	26.5.2013 16:29:30	179,063	1,969018e-010	26.5.2013 16:29:30	179,601	1,826502e-011	26.5.2013 16:29:31	180,142	6,398036e-012	
26.5.2013 16:29:31	180,680	2,108595e-011	26.5.2013 16:29:32	181,220	2,536448e-012	26.5.2013 16:29:33	181,761	1,970245e-010	26.5.2013 16:29:33	182,301	1,827039e-011	26.5.2013 16:29:34	182,838	6,373754e-012	
26.5.2013 16:29:34	183,378	2,103245e-011	26.5.2013 16:29:35	183,917	2,521665e-012	26.5.2013 16:29:35	184,455	1,970444e-010	26.5.2013 16:29:36	184,994	1,827271e-011	26.5.2013 16:29:36	185,533	6,361325e-012	
26.5.2013 16:29:37	186,073	2,103596e-011	26.5.2013 16:29:37	186,612	2,517393e-012	26.5.2013 16:29:38	187,153	1,969650e-010	26.5.2013 16:29:39	187,692	1,826099e-011	26.5.2013 16:29:39	188,232	6,333035e-012	
26.5.2013 16:29:40	188,773	2,103842e-011	26.5.2013 16:29:40	189,313	2,503724e-012	26.5.2013 16:29:41	189,853	1,969331e-010	26.5.2013 16:29:41	190,392	1,826410e-011	26.5.2013 16:29:42	190,933	6,324225e-012	
26.5.2013 16:29:42	191,471	2,099478e-011	26.5.2013 16:29:43	192,010	2,499722e-012	26.5.2013 16:29:43	192,549	1,970314e-010	26.5.2013 16:29:44	193,089	1,825626e-011	26.5.2013 16:29:44	193,626	6,308591e-012	
26.5.2013 16:29:45	194,167	2,099014e-011	26.5.2013 16:29:46	194,708	2,485156e-012	26.5.2013 16:29:46	195,247	1,969918e-010	26.5.2013 16:29:47	195,788	1,823901e-011	26.5.2013 16:29:47	196,326	6,285712e-012	
26.5.2013 16:29:48	196,868	2,097769e-011	26.5.2013 16:29:48	197,407	2,480834e-012	26.5.2013 16:29:49	197,947	2,192986e-010	26.5.2013 16:29:49	198,485	1,818991e-011	26.5.2013 16:29:50	199,024	6,277702e-012	
26.5.2013 16:29:50	199,561	2,090417e-011	26.5.2013 16:29:51	200,101	2,474078e-012	26.5.2013 16:29:51	200,640	1,968810e-010	26.5.2013 16:29:52	201,180	1,821743e-011	26.5.2013 16:29:53	201,720	6,259898e-012	
26.5.2013 16:29:53	202,258	2,099198e-011	26.5.2013 16:29:54	202,796	2,465078e-012	26.5.2013 16:29:54	203,335	1,966915e-010	26.5.2013 16:29:55	203,872	1,821667e-011	26.5.2013 16:29:55	204,411	6,254215e-012	
26.5.2013 16:29:56	204,951	2,096627e-011	26.5.2013 16:29:56	205,490	2,454260e-012	26.5.2013 16:29:57	206,031	1,969140e-010	26.5.2013 16:29:57	206,571	1,823417e-011	26.5.2013 16:29:58	207,111	6,247191e-012	
26.5.2013 16:29:58	207,651	2,092163e-011	26.5.2013 16:29:59	208,189	2,446478e-012	26.5.2013 16:30:00	208,728	1,968749e-010	26.5.2013 16:30:00	209,265	1,823194e-011	26.5.2013 16:30:01	209,804	6,238597e-012	
26.5.2013 16:30:01	210,341	2,097213e-011	26.5.2013 16:30:02	210,880	2,438658e-012	26.5.2013 16:30:02	211,418	1,968328e-010	26.5.2013 16:30:03	211,957	1,821920e-011	26.5.2013 16:30:03	212,494	6,227459e-012	
26.5.2013 16:30:04	213,034	2,095656e-011	26.5.2013 16:30:04	213,575	2,432728e-012	26.5.2013 16:30:05	214,113	1,969094e-010	26.5.2013 16:30:05	214,653	1,823485e-011	26.5.2013 16:30:06	215,190	6,242334e-012	
26.5.2013 16:30:07	215,730	2,080482e-011	26.5.2013 16:30:07	216,267	2,426060e-012	26.5.2013 16:30:08	216,807	1,970575e-010	26.5.2013 16:30:08	217,345	1,823813e-011	26.5.2013 16:30:09	217,885	6,221805e-012	
26.5.2013 16:30:09	218,423	2,094546e-011	26.5.2013 16:30:10	218,964	2,418459e-012	26.5.2013 16:30:10	219,503	1,970013e-010	26.5.2013 16:30:11	220,042	1,821663e-011	26.5.2013 16:30:11	220,582	6,206453e-012	
26.5.2013 16:30:12	221,119	2,094790e-011	26.5.2013 16:30:12	221,657	2,415371e-012	26.5.2013 16:30:13	222,196	1,966810e-010	26.5.2013 16:30:14	222,736	1,819872e-011	26.5.2013 16:30:14	223,274	6,186182e-012	
26.5.2013 16:30:15	223,814	2,094208e-011	26.5.2013 16:30:15	224,353	2,405442e-012	26.5.2013 16:30:16	224,893	1,967061e-010	26.5.2013 16:30:16	225,432	1,819336e-011	26.5.2013 16:30:17	225,971	6,178861e-012	
26.5.2013 16:30:17	226,510	2,093758e-011	26.5.2013 16:30:18	227,049	2,395181e-012	26.5.2013 16:30:18	227,589	1,967602e-010	26.5.2013 16:30:19	228,127	1,820043e-011	26.5.2013 16:30:19	228,667	6,176303e-012	
26.5.2013 16:30:20	229,205	2,091838e-011	26.5.2013 16:30:21	229,744	2,390529e-012	26.5.2013 16:30:21	230,282	1,970022e-010	26.5.2013 16:30:22	230,821	1,819455e-011	26.5.2013 16:30:22	231,359	6,165984e-012	
26.5.2013 16:30:23	231,898	2,090451e-011	26.5.2013 16:30:23	232,439	2,383021e-012	26.5.2013 16:30:24	232,975	1,967006e-010	26.5.2013 16:30:24	233,516	1,819018e-011	26.5.2013 16:30:25	234,054	6,149578e-012	
26.5.2013 16:30:25	234,592	2,085689e-011	26.5.2013 16:30:26	235,132	2,379172e-012	26.5.2013 16:30:26	235,672	1,968295e-010	26.5.2013 16:30:27	236,210	1,819003e-011	26.5.2013 16:30:28	236,749	6,141005e-012	
26.5.2013 16:30:28	237,287	2,085785e-011	26.5.2013 16:30:29	237,826	2,374548e-012	26.5.2013 16:30:29	238,363	1,967248e-010	26.5.2013 16:30:30	238,899	1,818164e-011	26.5.2013 16:30:30	239,439	6,129710e-012	
26.5.2013 16:30:31	239,977	2,086757e-011	26.5.2013 16:30:31	240,516	2,365335e-012	26.5.2013 16:30:32	241,053	1,967229e-010	26.5.2013 16:30:32	241,591	1,817131e-011	26.5.2013 16:30:33	242,131	6,130926e-012	
26.5.2013 16:30:33	242,671	2,077052e-011	26.5.2013 16:30:34	243,211	2,357592e-012	26.5.2013 16:30:35	243,749	1,970479e-010	26.5.2013 16:30:35	244,288	1,818147e-011	26.5.2013 16:30:36	244,825	6,144875e-012	
26.5.2013 16:30:36	245,365	2,074773e-011	26.5.2013 16:30:37	245,904	2,350302e-012	26.5.2013 16:30:37	246,444	1,970199e-010	26.5.2013 16:30:38	246,981	1,817831e-011	26.5.2013 16:30:38	247,520	6,133879e-012	
26.5.2013 16:30:39	248,057	2,076028e-011	26.5.2013 16:30:39	248,596	2,341407e-012	26.5.2013 16:30:40	249,134	1,969162e-010	26.5.2013 16:30:40	249,673	1,816296e-011	26.5.2013 16:30:41	250,212	6,134491e-012	
26.5.2013 16:30:42	250,750	2,071355e-011	26.5.2013 16:30:42	251,290	2,341070e-012	26.5.2013 16:30:43	251,828	1,968871e-010	26.5.2013 16:30:43	252,368	1,815550e-011	26.5.2013 16:30:44	252,905	6,130241e-012	
26.5.2013 16:30:44	253,446	2,070930e-011	26.5.2013 16:30:45	253,984	2,333622e-012	26.5.2013 16:30:45	254,522	1,967229e-010	26.5.2013 16:30:46	255,062	1,814906e-011	26.5.2013 16:30:46	255,602	6,112507e-012	
26.5.2013 16:30:47	256,141	2,072466e-011	26.5.2013 16:30:48	256,681	2,330109e-012	26.5.2013 16:30:48	257,222	1,969672e-010	26.5.2013 16:30:49	257,761	1,814208e-011	26.5.2013 16:30:49	258,300	6,116179e-012	
26.5.2013 16:30:50	258,837	2,071718e-011	26.5.2013 16:30:50	259,376	2,319350e-012	26.5.2013 16:30:51	259,914	1,968417e-010	26.5.2013 16:30:51	260,453	1,812358e-011	26.5.2013 16:30:52	260,992	6,084029e-012	
26.5.2013 16:30:52	261,533	2,073177e-011	26.5.2013 16:30:53	262,072	2,311089e-012	26.5.2013 16:30:53	262,609	1,968987e-010	26.5.2013 16:30:54	263,147	1,812370e-011	26.5.2013 16:30:55	263,686	6,115660e-012	
26.5.2013 16:30:55	264,224	2,070817e-011	26.5.2013 16:30:56	264,762	2,310824e-012	26.5.2013 16:30:56	265,300	1,968265e-010	26.5.2013 16:30:57	265,839	1,812870e-011	26.5.2013 16:30:57	266,378	6,112896e-012	
26.5.2013 16:30:58	266,914	2,069097e-011	26.5.2013 16:30:58	267,454	2,301845e-012	26.5.2013 16:30:59	267,994	1,966564e-010	26.5.2013 16:30:59	268,533	1,812565e-011	26.5.2013 16:31:00	269,073	6,088028e-012	
26.5.2013 16:31:00	269,613	2,070394e-011	26.5.2013 16:31:01	270,153	2,295893e-012	26.5.2013 16:31:02	270,691	1,966970e-010	26.5.2013 16:31:02	271,232	1,812376e-011	26.5.2013 16:31:03	271,771	6,086156e-012	
26.5.2013 16:31:03	272,312	2,070147e-011	26.5.2013 16:31:04	272,849	2,297000e-012	26.5.2013 16:31:04	273,391	1,967736e-010	26.5.2013 16:31:05	273,929	1,811812e-011	26.5.2013 16:31:05	274,470	6,069265e-012	
26.5.2013 16:31:06	275,009	2,073342e-011	26.5.2013 16:31:06	275,547	2,291939e-012	26.5.2013 16:31:07	276,090	1,964863e-010	26.5.2013 16:31:07	276,629	1,811238e-011	26.5.2013 16:31:08	277,170	6,050782e-012	
26.5.2013 16:31:09	277,707	2,074426e-011	26.5.2013 16:31:09	278,246	2,287773e-012	26.5.2013 16:31:10	278,785	1,967571e-010	26.5.2013 16:31:10	279,326	1,811570e-011	26.5.2013 16:31:11	279,864	6,078251e-012	
26.5.2013 16:31:11	280,404	2,071261e-011	26.5.2013 16:31:12	280,943	2,276182e-012	26.5.2013 16:31:12	281,482	1,967037e-010	26.5.2013 16:31:13	282,023	1,810691e-011	26.5.2013 16:31:13	282,560	6,056879e-012	
26.5.2013 16:31:14	283,099	2,075868e-011	26.5.2013 16:31:14	283,636	2,274634e-012	26.5.2013 16:31:15	284,177	1,964876e-010	26.5.2013 16:31:16	284,715	1,810121e-011	26.5.2013 16:31:16	285,254	6,033738e-012	
26.5.2013 16:31:17	285,795	2,077266e-011	26.5.2013 16:31:17	286,335	2,269702e-012	26.5.2013 16:31:18	286,873	1,965106e-010	26.5.2013 16:31:18	287,412	1,810080e-011	26.5.2013 16:31:19	287,951	6,048463e-012	
26.5.2013 16:31:19	288,490	2,071869e-011	26.5.2013 16:31:20	289,029	2,263721e-012	26.5.2013 16:31:20	289,568	1,969356e-010	26.5.2013 16:31:21	290,108	1,809210e-011	26.5.2013 16:31:21	290,647	6,026155e-012	
